waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=2.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=2.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=4.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=4.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=5.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=6.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=6.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=7.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=7.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=8.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=8.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=9.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=9.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.03e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.03e-06) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.13e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.13e-06) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.23e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.23e-06) Y
1.483691532465135,0.9805605416217141,1.290607304242014,0.781928737326101,1.220970354194333,0.7159628724728392,1.184480988098839,0.6819312263399804,1.161892284692673,0.6609013731814143,1.146496064572539,0.6465409635564215,1.135318963074437,0.6360879975006426,1.126834154491372,0.628132458556365,1.120174770626454,0.6218747657359938,1.114811191041285,0.6168259283448256,1.110401178843393,0.6126693287769609,1.106713554585771,0.6091905680236108
1.512150159742205,1.00936344161398,1.313172558321863,0.8014863078497084,1.241628048085423,0.7329002643974172,1.204184926423303,0.6976025646172288,1.181021391847938,0.6758190008363881,1.165240147431581,0.6609563385495203,1.153786958295217,0.650144089453958,1.145094489366571,0.6419186740151045,1.138273289543266,0.6354508846892611,1.132780133923937,0.6302339597154628,1.12826409223818,0.6259399517150234,1.124488165921193,0.6223468863735903
1.541610068213746,1.039770816715584,1.336447889973208,0.8219540240547594,1.262907920619114,0.7505759901537137,1.224468476841817,0.7139337039763237,1.200704928674252,0.6913511409364116,1.184521998091032,0.6759566730129385,1.172780877119374,0.6647643145718736,1.163871896765655,0.6562535543726218,1.156882018367608,0.6495637325181617,1.151253813150286,0.6441692383436696,1.146627277403446,0.639730116352774,1.142759340665731,0.6360163681933063
1.572121504984567,1.07191541993923,1.360465683652976,0.8433950539353334,1.284837214346234,0.7690380586127834,1.245356460783101,0.7309660818165901,1.220966308149247,0.7075355537342706,1.204364107997448,0.691577374627164,1.192322561124934,0.6799824457804335,1.183187735521236,0.6711696711160583,1.176021943375113,0.6642449612255747,1.170252918949392,0.6586626906425935,1.165511183825999,0.6540701626368013,1.161547328844662,0.6502288702059021
1.603737860248313,1.105944522896717,1.385260249713819,0.8658784429496714,1.307444737621825,0.78833867075641,1.266875098709555,0.7487446323881547,1.241830246455281,0.7244131182289065,1.224790209651719,0.7078567324098209,1.212435049399788,0.6958349745616614,1.20306452979031,0.686702195849509,1.19571519142437,0.6795287329950174,1.189799262535407,0.6737476826804979,1.1849373660828,0.6689928134605538,1.1808734724331,0.6650165855591618
1.636515871727185,1.142021854728575,1.410867961190288,0.8894797995639423,1.330760973966611,0.8085346802353814,1.289052106566186,0.7673181585814393,1.26332285200822,0.7420281569330858,1.245825360836765,0.7248362124705975,1.233142659414132,0.7123613870633377,1.22352604745242,0.7028891622443816,1.215985106456902,0.6954519714682403,1.209915851106598,0.6894602631387318,1.204928557624476,0.6845334109653849,1.200760278135956,0.680414274687822
1.670515835856684,1.180329838020285,1.437327400976666,0.9142820764707841,1.354818200000194,0.8296881148323183,1.311916799815124,0.7867397514044833,1.285471721482719,0.7604288014888976,1.267496035454178,0.7425607904597872,1.254471074228711,0.7296044741214937,1.24459738464117,0.7197717599154539,1.236856331974677,0.7120546434609749,1.230626968698449,0.7058394355546714,1.225508750312775,0.7007301812080594,1.221231495839109,0.6964595237948087
1.705801823382208,1.221072170713056,1.464679520031986,0.9403764628960447,1.379650612603033,0.8518667682102249,1.335500205669848,0.8070672642964879,1.308306043413346,0.7796674051456567,1.289830221523665,0.7610793260456939,1.276447436573603,0.7476106800805999,1.266305056929183,0.7373946647883234,1.258354900003729,0.7293800754449909,1.251958263390096,0.7229274639945457,1.24670328020359,0.7176245311942974,1.242312203217014,0.7131930348330887
1.742441896061709,1.264476810979587,1.492967807214787,0.9678634061862791,1.405294465990748,0.8751448729668959,1.359835184180784,0.8283638506471541,1.331856709991537,0.7998010091266208,1.312857526940532,0.7804449856436964,1.299100450373929,0.7664304961023427,1.288677097728164,0.7558064112723735,1.280508327093813,0.7474753098304183,1.27393684140456,0.7407702169741518,1.268538920108192,0.7352613829251332,1.264028897022849,0.7306589514961352
1.780508319937987,1.310799431003973,1.522238471286025,0.9968537841923669,1.43178821940236,0.8996038679716265,1.384956558858663,0.8506985743454286,1.356156437718221,0.8208918711132764,1.336609293628437,0.800715720673092,1.322460490341575,0.7861189046091991,1.311743164508754,0.7750598124396757,1.303345717947217,0.7663915069176098,1.296591368686382,0.7594175552415916,1.291043979508381,0.7536895498680861,1.286409591630277,0.7489052264652063
1.820077769109782,1.360327415532537,1.552540635512149,1.027470253942219,1.459172696109215,0.9253332753005106,1.410901257551495,0.8741471049165151,1.381239897609719,0.8430080655083267,1.36111872076578,0.8219548098707824,1.346559720294968,0.8067358826442704,1.33553465348874,0.7952124354626929,1.326897877314149,0.7861843993789681,1.31995218058488,0.7789237699803407,1.314248412446075,0.7729621621721802,1.30948392544077,0.7679840360386828
1.861231512049227,1.413384491785451,1.583926545137186,1.059848806861175,1.487491254438128,0.9524317048912948,1.43770846431203,0.8987925108818562,1.407143855687828,0.8662241668490583,1.386420997803101,0.8442314756852668,1.371432220910788,0.8283469732813805,1.36008482348169,0.8163271408164325,1.351197430836745,0.8069148073102687,1.34405140031653,0.7993480791135105,1.338183934053536,0.7931371480237935,1.333283275816508,0.7879522493106544
1.904055570251185,1.470336088491156,1.616451787753773,1.09414056651152,1.516789971463006,0.9810080084069283,1.465419783000906,0.9247261674658651,1.433907324511104,0.8906220297907385,1.412553448023285,0.8676215865612892,1.397114127650612,0.8510239358351107,1.385428929639977,0.8384726952460502,1.37627895556738,0.8286492232974784,1.36892306692485,0.8207551907285097,1.36288414643624,0.8142777798248727,1.357840883245243,0.8088719603070598
1.948640836347392,1.531595532806575,1.650175526264511,1.130513871671318,1.547117839944039,1.011182607849453,1.494079413360457,0.9520487977645428,1.46157172651907,0.9162916815374571,1.439555683423313,0.8922084590674588,1.423643779639157,0.8748454875553887,1.411604367864086,0.861724470290357,1.402179120927741,0.8514604786270769,1.394603273498919,0.8432159442409938,1.388384674664578,0.8364532954098515,1.383191985488819,0.8308110929700877
1.995083135807094,1.597631203693749,1.685160743655788,1.169156695779094,1.578526978969231,1.043089029349595,1.523734340257632,0.9808716700940112,1.490181069959151,0.9433323455548109,1.467469771711448,0.9180837763934594,1.451061880295911,0.8998981518146565,1.438650830681383,0.8861652402988545,1.428936840910574,0.875428503784995,1.421130316450081,0.8668080418344065,1.414723313671193,0.859739606356367,1.409373962509384,0.8538440906569243
2.043483213079571,1.668974767348033,1.721474498167661,1.210279463591942,1.611072858562675,1.076875678451323,1.554434536721489,1.011317978585555,1.519782138140193,0.9718536189645693,1.496340416211688,0.9453486428450792,1.479411670533539,0.926277230592741,1.466610475418022,0.9118860964631513,1.456593438352602,0.9006411988146211,1.448544856677358,0.8916168850158767,1.441940186884981,0.8842201076540326,1.436426493004003,0.8780527039511423
2.093946619726216,1.746230622142996,1.759188186586565,1.254118337632008,1.644814538244873,1.112707900331263,1.586233181277544,1.043524439352365,1.550424692696845,1.001976830331343,1.52621514944013,0.9741147977112024,1.508739115328551,0.9540879224405023,1.495528105492014,0.9389874964995188,1.485192822119909,0.9271954320283488,1.476890093471017,0.9177365339061999,1.470077917456404,0.9099866056566255,1.464391723405669,0.9035268931527531
2.146583479117793,1.830086673865033,1.798377812253081,1.300939060953135,1.679814919134279,1.150770377002342,1.619186889890253,1.077643140923599,1.582161691443078,1.033836609771697,1.55714454105594,1.004506016412251,1.539093104433679,0.9834466111883001,1.525451365636449,0.9675804733878062,1.514781678039855,0.9551981891018798,1.506211952005114,0.9452708102374624,1.499181812936556,0.9371403844577896,1.493314450221514,0.930365864913831
2.201508100237706,1.921326542029871,1.839124252891782,1.351041459286262,1.716141008628389,1.191269923962618,1.653355962542651,1.113843695370023,1.615049521223668,1.067582709652343,1.589182420779024,1.036659732342639,1.570525667926114,1.01448235562015,1.55643095180958,0.9977880311409628,1.545409674377345,0.984767898864647,1.536559285245308,0.9743345690976526,1.529300064256886,0.9657934347240653,1.523242316570544,0.9586792662416572
2.258838412928372,2.020843258492009,1.8815135214495,1.404764725053708,1.753864195950519,1.23443876133695,1.688804644078474,1.152315745933134,1.64914824591749,1.103382121848314,1.622386116689927,1.070728919511871,1.603092207156232,1.047338616358563,1.588520836449916,1.029746761132962,1.577129682576434,1.016035967305447,1.567984091037445,1.005055169400862,1.560483959807837,0.996069873748175,1.554226023744058,0.9885885636509103
2.318695199784413,2.129654452306412,1.925637010674694,1.462493628360691,1.793060535834853,1.280538349757396,1.725601398367821,1.193271898381088,1.68452186937686,1.141421546914304,1.65681670906132,1.106884284242549,1.636851741458032,1.082175263545226,1.621778509572451,1.063608719279001,1.609998013855352,1.049148557653703,1.600541745030875,1.037574179077186,1.592788115319546,1.028107591244069,1.586319558529779,1.020228640797755
2.381201107432602,2.248918910113613,1.971591709080035,1.524665826029427,1.833811036273516,1.329863899539634,1.763819194082457,1.236951157189592,1.721238612565228,1.181910281961789,1.692539299484436,1.145316824134858,1.671867170679082,1.119170917864392,1.656265235953712,1.099543612623344,1.64407467203336,1.084268662139433,1.634291249909516,1.072049358320854,1.626270720088726,1.062060162435248,1.619580436898965,1.05374965470504
2.446479434028479,2.379954248233797,2.019480372101107,1.591780468931667,1.876201944474213,1.38274968369711,1.803535799317302,1.283622964508304,1.759371203432693,1.225083607992958,1.729623294508025,1.18624082466937,1.708205553150729,1.15852568841653,1.692046328288538,1.137741353997825,1.679423622654297,1.121578520509223,1.669295501128145,1.108656973222399,1.660993799849561,1.098099078590677,1.654069964432527,1.089319198980003
2.514652712387051,2.524255220247279,2.069411627615433,1.664408339735689,1.920325022866642,1.439575311588659,1.844834080890696,1.333591960339901,1.79899717708271,1.27120677447776,1.768142702250684,1.229897378698735,1.745938398103984,1.200464384374406,1.729191435681068,1.1784150558017,1.71611307801875,1.161282451991127,1.705621568948513,1.147594503131802,1.697023496222081,1.1364163557133,1.689853513528381,1.127124832596584
2.585841140805149,2.683511903497052,2.121499989490109,1.743203786382963,1.966277804024081,1.500773151106356,1.887802302298038,1.387203607138537,1.840199182455059,1.320579699739711,1.808176439413661,1.276558532288613,1.785141970686175,1.245240293812818,1.767774846105493,1.22180454915666,1.754215797097831,1.203610181665828,1.743340995996676,1.189083818639204,1.734430362148946,1.177227595051817,1.727000816949812,1.167377045315473
2.660160956769802,2.859626656992007,2.175865746559067,1.828918748590408,2.014163809593907,1.566837123769719,1.932534411861337,1.444850851917244,1.883065289980785,1.373542531024583,1.849808644726792,1.326532182648941,1.825897606574387,1.293139643291536,1.807875800472644,1.268180533366208,1.79380939841648,1.248820759740407,1.782530108763355,1.233374923718696,1.773289671998133,1.22077558506625,1.765586276593757,1.210312746208421
2.737722900734847,3.054728329866387,2.2326346876516,1.922419200986495,2.064092713615104,1.638333139142165,1.979130309468637,1.5069820347747,1.927689292332647,1.430482238866618,1.893128992999771,1.380167881126467,1.868292031621042,1.344486876527433,1.84957881458234,1.31784948355704,1.834976682785406,1.297207193802532,1.8232703403709,1.280750376098502,1.813681743996557,1.267334554148427,1.805689285413688,1.256199380735749
2.818630973179466,3.271181749004851,2.291937616557703,2.02470434986153,2.116180424818769,1.715911482363736,2.027696076271279,1.574110295314791,1.974170987353198,1.491840457541058,1.938233001494476,1.437863727429347,1.912417679887578,1.399650920813327,1.892974003421771,1.371159472566529,1.877805961129312,1.349101940690119,1.865648560441007,1.33153052520304,1.855692271280607,1.317215207660694,1.847394559140937,1.305339805257168
2.902981739468888,3.511590074393146,2.353909605130828,2.136928909610018,2.170549055592423,1.800321520119936,2.078344146632778,1.646824778365809,2.022616428321741,1.558122828047863,1.985222317124655,1.500074581574379,1.958373000680229,1.459052646889424,1.938157399853969,1.428507097710235,1.92239138048066,1.404883437266031,1.90975740589908,1.3860797381552,1.899412655992282,1.370770712782888,1.890792472703608,1.358078076787753
2.990864470953596,3.778787254676762,2.418688929746375,2.260428732814173,2.227326737295587,1.892429143295564,2.131193395339717,1.725803997907321,2.073138121732304,1.629910153192043,2.03420496884304,1.567321868717108,2.006262741624099,1.523173773057198,1.98523125656435,1.490345745343329,1.968833238328629,1.464983889460878,1.95569560389793,1.444813822638675,1.944940338373965,1.428403831540071,1.935979393909649,1.414806351517917
3.082362412302554,4.075817640134566,2.486415638559928,2.396749950228203,2.286647232820307,1.993237413602276,2.186369105480384,1.811831782520195,2.125855146506387,1.707871736618744,2.085295564288611,1.640205310245797,2.056198190196446,1.592567518844747,2.034304316003585,1.557195477603013,2.017238271745685,1.529898587954665,2.003568274555651,1.508208902424948,1.992379109548058,1.490575447744968,1.983058003872044,1.475973129614013
3.177555420554702,4.405899924951993,2.557229707967984,2.547681560299002,2.348649288349523,2.103910917333829,2.244002773470692,1.905816294768382,2.180893160893029,1.792781349186536,2.138615403128113,1.719416983248657,2.108297350265985,1.667871378847265,2.085492027759214,1.629654887943176,2.067719902841342,1.60019707847174,2.053487196667177,1.576812058784063,2.041839392401578,1.557814789175016,2.032137589607242,1.542093137866989
3.276524123529519,4.772373095621587,2.631268770921096,2.715291049023638,2.413475658422314,2.225804336770327,2.304231697681687,2.008812685825111,2.238384254136384,1.885536345607886,2.194292471353433,1.805758190024271,2.162685022828997,1.749822464541273,2.138916686069128,1.708415346507778,2.120398415871054,1.676536586547698,2.105571013723035,1.651254120644695,2.093438469489425,1.630731714023545,2.083334288993839,1.613759207824714
3.37935559866679,5.178623019762444,2.708665442522849,2.901962067913211,2.481271733780664,2.360495704509003,2.367198286605041,2.122050006164167,2.298466589419562,1.987180538345152,2.252461270994373,1.900159708722523,2.21949275111197,1.839275951213467,2.194707451830739,1.794278144059269,2.175401033510762,1.759678182249784,2.159945350193744,1.732265069981792,2.1473006298593,1.710031512438451,2.136771261571204,1.691656587181556
3.486150397709973,5.627989713389685,2.789544334651506,3.110432395175699,2.552183703349276,2.509824671803901,2.43304901271706,2.246963027244381,2.361283773060068,2.098931516914913,2.313262428369157,2.003706092098467,2.278858579452202,1.937227267402783,2.253000213300361,1.888175144066767,2.232861850182971,1.850506270448598,2.216742798872589,1.82069262775639,2.203557197925841,1.796532771412707,2.192578750214541,1.77658021828546
3.597030570962227,6.123657079048634,2.874018944017616,3.343829306174109,2.626356194867654,2.675935846477959,2.501932931352677,2.385229611541198,2.426983873440057,2.222213165256748,2.376842011572775,2.117664776184178,2.340926563035597,2.044838771290259,2.313937227718135,1.991193664571395,2.292921568789926,1.950052106066234,2.276102728951202,1.917524699919052,2.262346396776521,1.891188965157937,2.25089398830931,1.869455630863302
3.712148216069817,6.668528826872421,2.962188714907177,3.60569806764871,2.703929369506837,2.861326767483152,2.573999683512433,2.538814157841363,2.495718003603459,2.358694153934899,2.443350475455512,2.243520839980362,2.405845952261065,2.163471763132868,2.377666472655468,2.104606428698554,2.35572697391937,2.059522157527331,2.33817085146007,2.023916490265321,2.323812985524497,1.995114562197556,2.311860894551947,1.971364226084786
3.831694023505285,7.265096126158817,3.054136707840128,3.900017594542676,2.785035501813142,3.068899290126222,2.649396912877835,2.710017383712511,2.567638377063053,2.510333128918024,2.512941141899312,2.383018295601385,2.473769962540198,2.29472476765206,2.444340621854491,2.229907532770898,2.421430060140564,2.180332266409984,2.403098464143668,2.141223220691902,2.388107595795352,2.10961657991231,2.375629483081891,2.083573872368788
3.955905329791093,7.915304020816617,3.149928425240038,4.231195525492277,2.869795164991845,3.302011952282066,2.728267057674048,2.901532199465752,2.642895752163772,2.679431124158021,2.585768118231341,2.538208743447638,2.544854030208759,2.440479054531808,2.514115547539994,2.368855460744586,2.49018671978616,2.314148659108932,2.471041282825508,2.271039525472378,2.45538567698181,2.236232655773144,2.442354900962542,2.207575880637778
4.085073312076821,8.620424551656491,3.249612418512773,4.604033393360635,2.958313267555273,3.564529174389338,2.810743536413829,3.116504559508376,2.721636203593254,2.86869130140967,2.661983562584055,2.711508032146942,2.61925345209533,2.602952297863123,2.587148242904792,2.523524183032183,2.562154883247604,2.462936924791431,2.542157753009366,2.415246677821157,2.525805945326493,2.376776819558385,2.5121959896066,2.345129558925739
4.21954913469305,9.380944720537618,3.353223282585895,5.023651679219967,3.050675348147116,3.860860850962839,2.896946442527867,3.358596801599257,2.803997209848552,3.081285341203425,2.741734229846931,2.90576111748119,2.697120316627564,2.784761025901457,2.663594060032428,2.69636325086911,2.637492000774834,2.629020028125675,2.616606727684587,2.576068817533393,2.599528221517184,2.53339420209214,2.585313254504392,2.498315627952226
