waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=1.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=2.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=2.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=2.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=2.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=2.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=2.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=3.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=3.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=4.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=4.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=4.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=4.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=4.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=4.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lp=5.3e-07) Y
1.13843713154252,0.7314969906174834,1.26003500238984,0.8483765564719666,1.30466501998917,0.8856822715973857,1.328446332844802,0.9039285946444886,1.343402895651504,0.9149083220808581,1.353738945763858,0.9223236755871164,1.361331730560442,0.9277035481065579,1.367154362458478,0.931799845533566,1.371764913060018,0.9350291779883866,1.375507733489704,0.9376430048828043,1.3786074387981,0.9398031116712234
1.163569526550714,0.7537558351649563,1.288256824844886,0.8762898887214317,1.33394653995372,0.9154520347029222,1.358273979790402,0.934607783884138,1.373568358650535,0.9461358091375441,1.384135839869268,0.9539226905159586,1.39189781966253,0.9595731523911095,1.397849846432863,0.9638762815713181,1.402562692002968,0.9672692682325539,1.406388476721321,0.9700160023444041,1.40955685443812,0.972286282131225
1.189559534706103,0.7771221865630847,1.317469411755415,0.9057520978609956,1.364264239248548,0.9469286907480754,1.389161009192399,0.967073748014293,1.404807485793462,0.9791990381444587,1.415616157966114,0.9873909759264233,1.423554460316502,0.9933366260121395,1.42964133132536,0.997865494128944,1.434460780670256,1.001437161515992,1.438373025801619,1.004329051219065,1.441612971584016,1.006719689340114
1.216447390943462,0.8016746873386462,1.347721353177167,0.9368886935363973,1.395669652687248,0.9802562290799957,1.421160465584093,1.001480142578459,1.437174248940549,1.01425768924764,1.448234503797518,1.022892377026164,1.456356716528435,1.029160889305049,1.462584232314229,1.033936777921293,1.467514871492239,1.037704046254551,1.471517297886381,1.040754887960972,1.474831893398177,1.043277360200003
1.244275582749304,0.8274990746787656,1.379064165276697,0.9698385150099175,1.428217488374312,1.015594684860185,1.454328693281934,1.037998138336268,1.470725996649204,1.051489888045703,1.482048909645458,1.060609833209201,1.490363118240075,1.067232438428387,1.496737458815782,1.07227937683489,1.501784173335209,1.076261358702099,1.505880744464853,1.079486741612719,1.509273272128459,1.08215401865167
1.273088965455458,0.8546889094679821,1.411552469020105,1.004755448274671,1.461965830677737,1.053122335294232,1.488725551579262,1.076818885885454,1.505523676589961,1.091094842801348,1.517121063475047,1.100748136654017,1.525635891794956,1.107760194560921,1.532163647407523,1.113105403614136,1.537331646314322,1.117323759183994,1.541526587671623,1.12074135648327,1.545000546638746,1.123568147224085
1.302934876003357,0.8833463782556362,1.445244173224391,1.041810394743781,1.496976350010432,1.093038245432022,1.524414637929239,1.118156386916843,1.541632066599953,1.13329592560815,1.553516545106889,1.143537161365004,1.562241199684616,1.150978843422005,1.568929404202811,1.156653265397094,1.574224246179975,1.161132626671311,1.578522066261709,1.164762543449668,1.582081189670943,1.16776558583053
1.333863242664195,0.9135831720094885,1.480200659637309,1.081193530530264,1.53331451722911,1.135565225080747,1.561463516981001,1.16225084738157,1.579120012253263,1.178344281957119,1.591305069294646,1.189235653675127,1.600249387442308,1.197152761098165,1.607105554532001,1.203191694978619,1.612533176119108,1.2079601747169,1.616938689077211,1.211825365497877,1.620586962654221,1.215023775606819
1.365926687515219,0.9455214440988012,1.516486966826894,1.12311690098044,1.571049819521262,1.180953269655779,1.599943952364222,1.209372602779565,1.618060667835683,1.226523070572953,1.630560732574756,1.238135694466797,1.639735234526179,1.246580642778975,1.64676739674633,1.253024509387461,1.652334142763349,1.258114314365918,1.656852492774695,1.262241086440236,1.660594174809883,1.265656779524603
1.399180617670776,0.9792948477231601,1.554171968549312,1.167817401222129,1.610255973447339,1.229483571004061,1.639932136863483,1.259826723673521,1.658531736321919,1.278152456515527,1.67136225943782,1.290567966850884,1.680778204693853,1.299600976287569,1.687994955602396,1.306496244068141,1.693707611821573,1.311944417510671,1.69834429919477,1.316363040560097,1.702183941900984,1.320021241131731
1.433683300349936,1.015049649674985,1.593328540882079,1.215560199857022,1.65101112927843,1.28147319956949,1.681508915017995,1.313958430895967,1.700615702293375,1.333595506098664,1.713793241670557,1.346907991674339,1.723462689637413,1.356598533274788,1.73087322892541,1.363998843804197,1.736739056972826,1.369848168518861,1.741499965954902,1.374593616548506,1.745442438159093,1.378523479445046
1.469495915845316,1.052945912532615,1.634033710718977,1.266642669233167,1.693398058855484,1.337280576860674,1.724759990148655,1.372159475273401,1.744400049621324,1.393265162988553,1.757942362544778,1.407583528056328,1.767878237429202,1.418012088861967,1.775492418993725,1.425979631883981,1.78151919336891,1.432279734320982,1.786410621533862,1.437392593109463,1.790461132586136,1.441627963430849
1.50668258137574,1.093158730684259,1.676368776189644,1.321398891424139,1.737504316830093,1.397311877026312,1.769776105271515,1.434875666538869,1.789977453081566,1.457632521796302,1.80390359478715,1.473083378372496,1.814119754521274,1.484343626796695,1.82194813722761,1.492950828517747,1.828144184193985,1.499759535282173,1.833172873178738,1.505287117938883,1.83733699786104,1.509867465687547
1.545310337724231,1.135879496455696,1.720419387175034,1.380204813237178,1.783422362270863,1.462028518197685,1.816653184224514,1.502615770830682,1.837445929769132,1.527236659467226,1.851776357847263,1.543967888008169,1.862287666535043,1.556169343438562,1.870341567187535,1.565500950034994,1.876715805092499,1.572885963190228,1.881888972280797,1.578883688692992,1.886172676355672,1.583855264315491
1.585449089591509,1.181317160462226,1.766275571356736,1.443484124931505,1.831249624197317,1.53195592747256,1.865492415547252,1.575962035914068,1.886908932161575,1.602696336577448,1.90166561579707,1.62088149109094,1.912488018768891,1.634152831844468,1.920779566480998,1.644308493995074,1.927341546791651,1.652349470923415,1.932666917316171,1.658882576656871,1.937076583158919,1.664299847329346
1.627171489899558,1.229699434500524,1.814031688238591,1.511714933865826,1.881088490644229,1.607693786693322,1.916400257184086,1.655582647662873,1.938475359887067,1.68472394074927,1.953681892175978,1.704567725436986,1.964832492164208,1.719060908574279,1.973374682858044,1.730158404186823,1.980134630820054,1.738949553356766,1.985620468935853,1.746095233964881,1.99016292042334,1.752022678481048
1.670552758099336,1.2812738652511,1.863786290480222,1.585437293158123,1.933046196454649,1.689927987216157,1.969488334975581,1.742246469198139,1.992259461707673,1.774142112610104,2.007941172244843,1.795887223786775,2.019438304393082,1.811782641985023,2.028245053523764,1.82396191557002,2.035213906832809,1.833615253323542,2.040869045283441,1.841465346343081,2.045551570747527,1.847979710320197
1.71567042319651,1.336308682355053,1.915641868990972,1.665261622646754,1.98723458037805,1.779444536882337,2.024873202341423,1.836840462797463,2.048380593077701,1.871903569671061,2.064564656555903,1.895839283763332,2.07642795887754,1.91335225233789,2.085514149614469,1.926780503907469,2.092703592790485,1.93742996201331,2.098537458209283,1.946094338050627,2.103367829774492,1.953287482825291
1.7626039841272,1.395093295003432,1.969704456056669,1.751878019597103,2.043769677653778,1.877145665423694,2.082675922934015,1.940390239449397,2.106962788245001,1.979114721775157,2.123678322829308,2.005587723745799,2.13592879725168,2.024976680026225,2.145310320194878,2.039854808149491,2.152732811421008,2.051661440901328,2.158755443045344,2.061272305565781,2.163741930029125,2.069254826210691
1.811434483792338,1.457938277633762,2.026083060088117,1.846066392671839,2.102771110847095,1.984068356566091,2.143021433081866,2.054084213557422,2.168134099935134,2.097063746653421,2.185412246540591,2.126491840790882,2.198072303717192,2.148068754782988,2.207766082714191,2.164639552901303,2.215434868693491,2.177798170559232,2.221656926679758,2.188515550913502,2.226808299906573,2.197421394685726
1.862243999041227,1.525174649313514,2.084888907506715,1.948707255942248,2.16436124047252,2.101405483079541,2.206037637753882,2.179301847719944,2.232025655403898,2.227253853822787,2.249899625582034,2.260143389609707,2.262993104137848,2.284287037122916,2.273017100832739,2.302845666214442,2.280946213680381,2.317593324443975,2.287378972057311,2.329612099446257,2.292704494898751,2.339604490109725
1.915115057696806,1.597152216073574,2.146234473321382,2.060792880028744,2.228664039648572,2.230529616758947,2.271854194418812,2.317646434773644,2.298770376978722,2.371442490206228,2.31727545281747,2.408410580408319,2.330827600554666,2.435583527048625,2.341200787908772,2.456490949541054,2.349405016211976,2.473117859468882,2.356060333983478,2.486676808140744,2.361569734674967,2.497955879612786
1.970130005689127,1.674236716026214,2.210232293969469,2.183438304266546,2.295803666102536,2.373019404611477,2.340600946224261,2.470982752321662,2.368501320957288,2.53168720142066,2.387674785232795,2.573490118691237,2.401712186085588,2.604260515954313,2.412454478283996,2.627960785120101,2.420949302252654,2.646824384388535,2.427839564387086,2.662217874998728,2.433542982713858,2.675030546572434
2.027370362505891,1.756805491165396,2.276993576075615,2.317891458227436,2.36590272335278,2.530688115132901,2.412405982943054,2.641479698459797,2.441349604762222,2.710398714391607,2.461230573770006,2.757968236500289,2.475781000134053,2.79303785046523,2.48691312317971,2.820080416884104,2.495714601403053,2.841623568406071,2.502852619529865,2.859216705738737,2.5087605194159,2.873869498854871
2.086916220881574,1.845241417388476,2.346626644862461,2.465541319548965,2.43908023431834,2.705613529893855,2.487393339454259,2.831657623707793,2.517441923411825,2.910401488013673,2.53807104903235,2.964891425758549,2.55316321494759,3.00513171339052,2.564706499197118,3.036200245239933,2.573831092204374,3.060974817044579,2.581229953026354,3.081223112224629,2.587352991106302,3.098098824235103
2.14884576509646,1.939924866890582,2.419235317150863,2.627922655671442,2.515449398196731,2.900167751747034,2.565680391664321,3.044439449841906,2.596897707992389,3.135001408200857,2.618316710755956,3.197847089448683,2.633979898146684,3.244345610049379,2.645955971727763,3.280295233213185,2.655420285864182,3.308992667560108,2.663093134029542,3.332467604197566,2.669441973313214,3.352047026082548
2.213234971017779,2.041223522232981,2.494917335519036,2.806715486924502,2.595115267040891,3.117044698512017,2.647375082225965,3.283203744240892,2.679826055503379,3.388059385356963,2.702077048623893,3.461053459619576,2.718340577812876,3.515173449569184,2.730770939379314,3.557078794420048,2.740591374330943,3.590569698993138,2.748551116514903,3.617991944647098,2.755136174367887,3.640882142556405
2.280157807647534,2.149480399967544,2.573763050512568,3.003737002863601,2.678172560581155,3.359282054535881,2.732573203515912,3.551836643616142,2.766322662787126,3.674068246277383,2.789447231133963,3.759456760981474,2.806339750216815,3.822913275813685,2.819245202435575,3.872130250973937,2.8294374883298,3.911515528822552,2.837696407578359,3.943797976678963,2.844527529294588,3.970769049605201
2.349686393527127,2.264999262560386,2.655854658094011,3.220923559562715,2.76470392904458,3.63027331863643,2.821356077226216,3.854777880067328,2.856467122419747,3.998228423280028,2.880505133742782,4.098831601671507,2.89805371175148,4.173788171455289,2.91145364527625,4.232032923845553,2.92203226222765,4.278709469434078,2.930601537489802,4.317012769134957,2.937687591773441,4.349045431342415
2.421892308739233,2.388029664044503,2.741266119332949,3.460299795588079,2.854779041159188,3.933764393932016,2.913789083132614,4.197054227361172,2.950321070032785,4.366515528002418,2.975309222101186,4.485877881375683,2.993538250887533,4.575068011871268,3.007449784393526,4.644516987875139,3.018427270242729,4.700261447737735,3.027316406730212,4.746065146205239,3.0346648084667,4.784411924609695
2.496848030057102,2.518750643637343,2.830064344657785,3.72393343680287,2.948455084083317,4.273828831149452,3.009921571832217,4.584291649344562,3.047927781189332,4.785730095758525,3.073897930212739,4.928304187186158,3.092827871364937,5.035182083205472,3.107264877766613,5.11859733284669,3.118651049527213,5.185671747319021,3.127867241822373,5.240864519965892,3.135483421174353,5.287127730928126
2.574629188620973,2.657255191650896,2.922311630313835,4.013873882997347,3.045778707601545,4.654813664938186,3.109788757526296,5.022695906060306,3.149313858269537,5.263516963451405,3.176291230106237,5.43488399941088,3.195937285107728,5.5638083331382,3.210909366598224,5.664691989492606,3.222710507098523,5.745975126463461,3.232257978157639,5.81296769604289,3.240144832700808,5.869197556342264
2.655317406735978,2.803536408893665,3.018069679066843,4.332075420183433,3.146790458182115,5.081252489894207,3.213415967928352,5.518990062024642,3.254493562958304,5.808339496582901,3.28249502332189,6.015467687564568,3.302865852287624,6.171920781970423,3.318377363122827,6.294701739555097,3.330595453056854,6.3938493775544,3.340474835536309,6.475713400002121,3.348632221384535,6.544529468303283
2.739003665360828,2.957476776362048,3.117405153286693,4.680307555685276,3.251531152155498,5.557739881058092,3.320825679331509,6.080299455348584,3.363476215929028,6.429393797441164,3.392508744884094,6.680931235414141,3.413605403860353,6.871773413961293,3.429654651375216,7.022027346287868,3.442286751597623,7.143663409360568,3.452494597587619,7.244298625927959,3.460918931474671,7.329037061124692
2.825792067091358,3.118841816173069,3.220396568607308,5.060057739879959,3.360050458522568,6.088769245544669,3.432047072334425,6.713976703299235,3.476276352949935,7.136448240330552,3.506336155829972,7.44304324687547,3.528151442646935,7.676798119995325,3.544730212019162,7.861498907784517,3.557768111865465,8.011436976052428,3.568296625310925,8.135767070459817,3.576980675850959,8.240654724509682
2.915803819945496,3.287279142370737,3.327142121487405,5.472434240708955,3.472417055944341,6.678539851723388,3.547127676859532,7.427366767154081,3.592926512980557,7.93960308931462,3.623998832055144,8.314236942642721,3.646517126025619,8.601397477191297,3.663610668085186,8.829193897016406,3.677040903280822,9.014685117581228,3.687877978397417,9.168879842828856,3.696810914877679,9.299233827885725
3.009181251854777,3.462323437467329,3.43776788356851,5.918078759165269,3.588729578370977,7.330745757930924,3.666146118519356,8.227520418409977,3.713491167769563,8.848969796170595,3.74555088422863,9.307280065934032,3.768748891855534,9.660622152268285,3.786336407720845,9.942127988650807,3.800140713213182,10.17212695385135,3.811270328231426,10.36384425719043,3.820438066239929,10.52629233210212
3.106091678384011,3.643407306777708,3.55243572781081,6.397098871207199,3.709127358502093,8.048365171007186,3.789224737029709,9.120874825453235,3.838080647235337,9.874285953212929,3.871093998887113,10.43485612534747,3.894941925690507,10.86973471883952,3.912997670888333,11.21781636976984,3.92715386905613,11.50325156063936,3.938556831287979,11.74188896682624,3.947942669435348,11.94460209825775
3.20673098467798,3.829877349934128,3.671350400611336,6.909029142100429,3.833799985818914,8.833472478902934,3.916540806606929,10.11292933561672,3.966863496866458,11.02449350494643,4.000790502443188,11.70907733745281,4.025254003869055,12.24368308009772,4.043748815456821,12.67372237896119,4.058232006688389,13.02775244281535,4.0698869890433,13.324692564636,4.079472480158563,13.57761683813149
3.311326839268902,4.021014251234777,3.794765312509747,7.45282677774767,3.962994908082962,9.687095327193475,4.048335329704906,11.20795047015258,4.100076064683077,12.30731965129364,4.134873514706189,13.14097274327087,4.159915974525576,13.79652041705834,4.178819006950588,14.32662773853804,4.193603123667784,14.7648645019373,4.205487842595921,15.13369554605478,4.21525380174302,15.44876701819231
3.420141521116205,4.216055317268329,3.922986848414544,8.026903429176281,4.097022668795915,10.60913499835106,4.184918835561174,12.40874047281493,4.238028634082496,13.72890554487539,4.273653282351588,14.74000165770497,4.299238220815464,15.54082702564166,4.318518876665428,16.19198346280126,4.333578098674492,16.73265599030584,4.345670570731646,17.18934792048099,4.355598100661382,17.58067188613182
3.533474400689983,4.414217735145356,4.056377239825108,8.629190103554622,4.236259788807729,11.59836050038169,4.326674163063498,13.71649755939788,4.381108065729451,15.29352575888338,4.417519669417934,16.51364626883946,4.443613004404021,17.48719440867332,4.463242661080701,18.28330202633716,4.478552829308477,18.94734568561308,4.490832495159952,19.51036216003416,4.500903873846833,19.99433780858662
3.651664162017796,4.614720894673017,4.195356241850382,9.257228035038198,4.381149661013754,12.65247676879466,4.474056693474402,15.13078419355058,4.529777491078075,17.00343117113668,4.566941410594853,18.4671298273611,4.593513355807916,19.64382894638505,4.61346680352001,20.61165917730006,4.629006537150985,21.42271437363022,4.641455113400165,22.1130448147864,4.651654582086517,22.70842183332566
3.775090880314186,4.816806376617983,4.340401981228371,9.908275633254449,4.532202056285623,13.76825743622423,4.627592810744871,16.64960476350134,4.684573972957683,18.85883129716337,4.722463150172432,20.60329090299556,4.749489620032616,22.01631838429416,4.769746100564482,23.18535836644012,4.785497590949255,24.16967486119635,4.798099731102585,25.01078123289223,4.808413991510051,25.73863658483874
3.904178078172738,5.019754591435039,4.492051377840704,10.57942066078445,4.689991910097944,14.94172482923545,4.7878774645288,18.26957926705709,4.846105162807072,20.85801283308338,4.884701413908983,22.92262281539404,4.912164896372356,24.60758264873216,4.932708718895647,26.0097909637675,4.948658180204874,27.19604335631336,4.961401805138677,28.21372092500074,4.971820223973408,29.09735340516615
4.039394874601594,5.222897483193292,4.650900503215524,11.26768753638516,4.855157993045752,16.16835558139745,4.955571620723215,19.98618808170852,5.015045872682871,22.99757337988491,5.054340531096652,25.42346516767501,5.082230465156748,27.41800565887598,5.103051234250348,29.08749913259034,5.119189043348509,30.50652910908902,5.132065427349825,31.72869273524405,5.142580140902704,32.79344538902841
4.181258319431826,5.425627124198297,4.817605149353832,11.9701316928667,5.028401911996265,17.44328984186262,5.131400173680353,21.7940565194974,5.192135226431021,25.27273640561902,5.232129236040647,28.10231585069014,5.260441978445245,30.44572187901683,5.281534505678723,32.41842216612119,5.297855091800569,34.10293097155953,5.31085874634053,35.55934555116841,5.321464532038696,36.83236728738282
4.330335975090232,5.627400368319795,4.992881765888765,12.68391563106191,5.210487693820142,18.76152490409192,5.316150636905111,23.687247055587,5.37817474937034,27.67770724612366,5.41887833643939,30.95421999261853,5.447616821218877,33.68701438279188,5.468980804917692,36.00028585386212,5.48548235920114,37.98450486496078,5.4986107731958,39.70648411195961,5.509304818445837,41.21645272475089
