waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=2.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=2.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=4.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=4.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=5.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=6.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=6.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=7.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=7.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=8.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=8.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=9.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=9.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=1.03e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=1.03e-06) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=1.13e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=1.13e-06) Y,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=1.23e-06) X,waveVsWave(?x (OP("/M0" "gm") / (- OP("/M0" "ids"))) ?y ((- OP("/M0" "ids")) / VAR("Wp"))) (Lp=1.23e-06) Y
1.820077769109782,112.1624636271615,1.552540635512149,73.4213883286352,1.459172696109215,54.30397583249786,1.410901257551495,43.08437854283513,1.381239897609719,35.71632812077735,1.36111872076578,30.50651605603401,1.346559720294968,26.62671726079282,1.33553465348874,23.62453222940784,1.326897877314149,21.23198413623422,1.31995218058488,19.28021502699702,1.314248412446075,17.65751669779039,1.30948392544077,16.28702499094399
1.861231512049227,110.1169736144365,1.583926545137186,72.27901782439183,1.487491254438128,53.50980571116114,1.43770846431203,42.47510636388866,1.407143855687828,35.22185376076413,1.386420997803101,30.09031259652764,1.371432220910788,26.26732626324561,1.36008482348169,23.30826975233638,1.351197430836745,20.94958612520332,1.34405140031653,19.02511699536529,1.338183934053536,17.42489671384709,1.333283275816508,16.07323650216968
1.904055570251185,108.0634106980798,1.616451787753773,71.13169079931762,1.516789971463006,52.71206422637703,1.465419783000906,41.86303851359126,1.433907324511104,34.72508070207649,1.412553448023285,29.67215651557296,1.397114127650612,25.90623770692056,1.385428929639977,22.99050559955809,1.37627895556738,20.66584165108652,1.36892306692485,18.76879854772585,1.36288414643624,17.19116072738799,1.357840883245243,15.85841993067251
1.948640836347392,106.0018149073386,1.650175526264511,69.97939536780514,1.547117839944039,51.91073930759589,1.494079413360457,41.2481645205006,1.46157172651907,34.22599989617618,1.439555683423313,29.25203989758104,1.423643779639157,25.54344457487242,1.411604367864086,22.67123347718754,1.402179120927741,20.38074501173143,1.394603273498919,18.51125447401203,1.388384674664578,16.95630394346726,1.383191985488819,15.64257083613366
1.995083135807094,103.9322437721028,1.685160743655788,68.82212269222832,1.578526978969231,51.10582032397165,1.523734340257632,40.63047481769041,1.490181069959151,33.724602942762,1.467469771711448,28.82995532781064,1.451061880295911,25.17894025630441,1.438650830681383,22.35044743194639,1.428936840910574,20.09429079774664,1.421130316450081,18.2524798205605,1.414723313671193,16.72032179503833,1.409373962509384,15.4256849832211
2.043483213079571,101.8547753444681,1.721474498167661,67.65986742916176,1.611072858562675,50.29729827946751,1.554434536721489,40.00996086094751,1.519782138140193,33.22088217276773,1.496340416211688,28.40589595567863,1.479411670533539,24.81271859746433,1.466610475418022,22.02814189358157,1.456593438352602,19.80647392879182,1.448544856677358,17.99246992178022,1.441940186884981,16.48320997102182,1.436426493004003,15.2077583667771
2.093946619726216,99.76951174563771,1.759188186586565,66.49262824870559,1.644814538244873,49.48516603703926,1.586233181277544,39.38661526362456,1.550424692696845,32.71483074263825,1.52621514944013,27.97985556645878,1.508739115328551,24.44477395915897,1.495528105492014,21.7043117227201,1.485192822119909,19.51728969446639,1.476890093471017,17.73122043579756,1.470077917456404,16.24496444787059,1.464391723405669,14.98878724012374
2.146583479117793,97.67658331634843,1.798377812253081,65.32040844067345,1.679814919134279,48.66941857707523,1.619186889890253,38.76043195099491,1.582161691443078,32.20644274175791,1.55714454105594,27.5518286627327,1.539093104433679,24.07510128194611,1.525451365636449,21.37895226502063,1.514781678039855,19.22673380051682,1.506211952005114,17.46872738469461,1.499181812936556,16.00558152517075,1.493314450221514,14.76876814696396
2.201508100237706,95.57615345211217,1.839124252891782,64.14321662415195,1.716141008628389,47.85005329630867,1.653355962542651,38.13140633751565,1.615049521223668,31.69571331526559,1.589182420779024,27.12181055721715,1.570525667926114,23.70369616026325,1.55643095180958,21.05205941264167,1.545409674377345,18.9348024212157,1.536559285245308,17.20498720007203,1.529300064256886,15.76505786591706,1.523242316570544,14.54769795744377
2.258838412928372,93.46842420307681,1.8815135214495,62.96106758020875,1.753864195950519,47.02707035466924,1.688804644078474,37.49953553108067,1.64914824591749,31.18263880492846,1.622386116689927,26.68979747890614,1.603092207156232,23.33055492699368,1.588520836449916,20.72362967424078,1.577129682576434,18.64149225892757,1.567984091037445,16.93999677480495,1.560483959807837,15.52339054222032,1.554226023744058,14.3255739090464
2.318695199784413,91.35364270971974,1.925637010674694,61.77398323139085,1.793060535834853,46.20047307905378,1.725601398367821,36.86481856916558,1.68452186937686,30.6672169112775,1.65681670906132,26.25578669484694,1.636851741458032,22.95567475026239,1.621778509572451,20.39366025495411,1.609998013855352,18.34680061207122,1.600541745030875,16.67375352202701,1.592788115319546,15.28057708734866,1.586319558529779,14.10239365311632
2.381201107432602,89.23210852667715,1.971591709080035,60.58199379617947,1.833811036273516,45.37026843481988,1.763819194082457,36.22725669275961,1.721238612565228,30.14944688085104,1.692539299484436,25.81977665033101,1.671867170679082,22.57905374460953,1.656265235953712,20.0621491480904,1.64407467203336,18.05072545292511,1.634291249909516,16.4062554425789,1.626270720088726,15.03661555518015,1.619580436898965,13.87815530796598
2.446479434028479,87.10418185402555,2.019480372101107,59.38513915178623,1.876201944474213,44.53646757799773,1.803535799317302,35.58685366518327,1.759371203432693,29.62932972317358,1.729623294508025,25.38176713084352,1.708205553150729,22.20069109911977,1.692046328288538,19.72909524061964,1.679423622654297,17.75326551701022,1.669295501128145,16.13750120240277,1.660993799849561,14.79150458835623,1.654069964432527,13.65285751970499
2.514652712387051,84.97029264425085,2.069411627615433,58.18347044458955,1.920325022866642,43.69908650383696,1.844834080890696,34.94361614434447,1.79899717708271,29.10686846304567,1.768142702250684,24.94175944979504,1.745938398103984,21.82058722560971,1.729191435681068,19.39449843495803,1.71611307801875,17.4544204061335,1.705621568948513,15.86749022166148,1.697023496222081,14.54524349668386,1.689853513528381,13.42649953215964
2.585841140805149,82.83095048036293,2.121499989490109,56.97705199402998,1.966277804024081,42.85814681042012,1.887802302298038,34.29755411874039,1.840199182455059,28.58206843486834,1.808176439413661,24.49975666688923,1.785141970686175,21.43874393061197,1.767774846105493,19.05835979006207,1.754215797097831,17.15419070760129,1.743340995996676,15.59622277772351,1.734430362148946,14.29783234764907,1.727000816949812,13.19908126752768
2.660160956769802,80.68675502403137,2.175865746559067,55.76596354269271,2.014163809593907,42.01367659974056,1.932534411861337,33.6486814196181,1.883065289980785,28.05493762711531,1.849808644726792,24.05576384298446,1.825897606574387,21.05516461566957,1.807875800472644,18.7206816854681,1.79380939841648,16.85257813262926,1.782530108763355,15.32370012459611,1.773289671998133,14.04927207128745,1.765586276593757,12.97060341975129
2.737722900734847,78.53840671315395,2.2326346876516,54.55030291218075,2.064092713615104,41.16571154290433,1.979130309468637,32.99701632422106,1.927689292332647,27.52548708674025,1.893128992999771,23.6097883385242,1.868292031621042,20.66985451139269,1.84957881458234,18.38146801267108,1.834976682785406,16.54958567760605,1.8232703403709,15.04992463192613,1.813681743996557,13.79956458212408,1.805689285413688,12.74106756300328
2.818630973179466,76.38671725174719,2.291937616557703,53.33018913049267,2.116180424818769,40.314296140979,2.027696076271279,32.34258226802537,1.974170987353198,26.9937313953151,1.938233001494476,23.16184016408115,1.912417679887578,20.28282095186942,1.892974003421771,18.04072439915588,1.877805961129312,16.24521781263394,1.865648560441007,14.77489994734229,1.855692271280607,13.54871292146415,1.847394559140937,12.51047627818294
2.902981739468888,74.23261929397758,2.353909605130828,52.10576610079706,2.170549055592423,39.45948521842534,2.078344146632778,31.68540868735294,2.022616428321741,26.45968923108828,1.985222317124655,22.71193239332398,1.958373000680229,19.89407369739594,1.938157399853969,17.69845847150819,1.92239138048066,15.93948070270044,1.90975740589908,14.49863118670727,1.899412655992282,13.29672142400739,1.890792472703608,12.27883330093004
2.990864470953596,72.07717459875478,2.418688929746375,50.87720688198082,2.227326737295587,38.60134569184411,2.131193395339717,31.02553201776043,2.073138121732304,25.92338403397325,2.03420496884304,22.26008165082345,2.006262741624099,19.50362531514262,1.98523125656435,17.35468016537534,1.968833238328629,15.63238246795844,1.95569560389793,14.2211251578114,1.944940338373965,13.04359591359898,1.935979393909649,12.04614369540745
3.082362412302554,69.92157984874444,2.486415638559928,49.64471864562586,2.286647232820307,37.73995866261857,2.186369105480384,30.36299687811533,2.125855146506387,25.38484479376323,2.085295564288611,21.80630868960279,2.056198190196446,19.1114916293411,2.034304316003585,17.00940209165823,2.017238271745685,15.32393349094801,2.003568274555651,13.94239062420244,1.992379109548058,12.78934393394582,1.983058003872044,11.81241405900307
3.177555420554702,67.76716931860356,2.557229707967984,48.40854835873553,2.348649288349523,36.87542188733408,2.244002773470692,29.69785747518133,2.180893160893029,24.84410698561428,2.138615403128113,21.35063907624093,2.108297350265985,18.71769225490025,2.085492027759214,16.66263997023056,2.067719902841342,15.01414678020945,2.053487196667177,13.66243861724064,2.041839392401578,12.53397502134831,2.032137589607242,11.5776527641866
3.276524123529519,65.6154136692863,2.631268770921096,47.16898921229414,2.413475658422314,36.00785268362804,2.304231697681687,29.03017926860076,2.238384254136384,24.30121368099741,2.194292471353433,20.89310400465731,2.162685022828997,18.3222512310606,2.138916686069128,16.31441314473164,2.120398415871054,14.70303840165338,2.105571013723035,13.38128280612667,2.093438469489425,12.27750102795644,2.083334288993839,11.34187024505475
3.37935559866679,63.46791435410285,2.708665442522849,45.92638776763014,2.481271733780664,35.13739132985656,2.367198286605041,28.36004094093506,2.298466589419562,23.75621686674014,2.252461270994373,20.43374126340074,2.21949275111197,17.92519777477423,2.194707451830739,15.96474519458017,2.175401033510762,14.39062799128632,2.159945350193744,13.09893993759832,2.1473006298593,12.01993650578046,2.136771261571204,11.10507933763751
3.486150397709973,61.32639344279639,2.789544334651506,44.68115172059911,2.552183703349276,34.26420501244318,2.43304901271706,27.6875367211493,2.361283773060068,23.2091790091618,2.313262428369157,19.97259638520472,2.278858579452202,17.52656717689584,2.253000213300361,15.61366466328757,2.232861850182971,14.07693936544317,2.216742798872589,12.81543035923932,2.203557197925841,11.76129916368703,2.192578750214541,10.8672956848362
3.597030570962227,59.19267907132131,2.874018944017616,43.43375808413013,2.626356194867654,33.38849236195218,2.501932931352677,27.01277911139799,2.426983873440057,22.6601749041193,2.376842011572775,19.50972401149418,2.340926563035597,17.12640186785555,2.313937227718135,15.26120592534004,2.292921568789926,13.7620012475121,2.276102728951202,12.53077864287284,2.262346396776521,11.50161041188462,2.25089398830931,10.62853821892174
3.712148216069817,57.06868715231004,2.962188714907177,42.18476146243122,2.703929369506837,32.51048859385463,2.573999683512433,26.33590206439091,2.495718003603459,22.10929385614715,2.443350475455512,19.0451895079609,2.405845952261065,16.72475268297327,2.377666472655468,14.90741021719497,2.35572697391937,13.44584813313944,2.33817085146007,12.24501432724875,2.323812985524497,11.24089601089918,2.311860894551947,10.38882973680833
3.831694023505285,54.95640036567539,3.054136707840128,40.93480194114964,2.785035501813142,31.63047122796742,2.649396912877835,25.65706464944824,2.567638377063053,21.5566422294466,2.512941141899312,18.57907086948713,2.473769962540198,16.32168036048711,2.444340621854491,14.55232686097715,2.421430060140564,13.12852131885232,2.403098464143668,11.95817280201943,2.388107595795352,10.97918684464386,2.375629483081891,10.14819758574246
3.955905329791093,52.85784572437638,3.149928425240038,39.68461196247544,2.869795164991845,30.74876629683537,2.728267057674048,24.97645522620913,2.642895752163772,21.00234640827434,2.585768118231341,18.11146095237228,2.544854030208759,15.91725730690382,2.514115547539994,14.19601471171419,2.49018671978616,12.810070121534,2.471041282825508,11.6702963575316,2.45538567698181,10.71651983966341,2.442354900962542,9.906674479428009
4.085073312076821,50.77507213117227,3.249612418512773,38.43502141962792,2.958313267555273,29.86575486419338,2.810743536413829,24.29429611170827,2.721636203593254,20.4465561915843,2.661983562584055,17.64247006722275,2.61925345209533,15.51156966321255,2.587148242904792,13.83854385953412,2.562154883247604,12.49055331757109,2.542157753009366,11.38143542673308,2.525805945326493,10.45293905457869,2.5121959896066,9.664299466612901
4.21954913469305,48.71012929431147,3.353223282585895,37.18696012946069,3.050675348147116,28.98187955957064,2.896946442527867,23.61084867470012,2.803997209848552,19.88944862309879,2.741734229846931,17.1722289545267,2.697120316627564,15.10471970005376,2.663594060032428,13.47999761583458,2.637492000774834,12.17004082973994,2.616606727684587,11.09165004569039,2.599528221517184,10.18849696451091,2.585313254504392,9.421119075248136
4.359749048988335,46.66504917378904,3.460787492743933,35.9414568685883,3.146944715176393,28.09765069971128,2.986978003607367,22.92641871686018,2.890103133676262,19.33123221928955,2.825157286049067,16.70089214366938,2.778599667385858,14.69682855766104,2.743603177946373,13.1204748051277,2.716351765076575,11.84861568550915,2.694544401249269,10.80101155661739,2.676710540835443,9.923255963818102,2.661866123558967,9.1771886546404
4.506158612738989,44.64183083133707,3.572332236890092,34.69963432482827,3.247161182101467,27.2136514268771,3.080918246102313,22.24136190241912,2.980060308813242,18.77215150009569,2.912375474773277,16.22864166124247,2.863824907668204,14.28803932421476,2.827316263816017,12.76009236955273,2.798880008770959,11.52637626033616,2.776120414375582,10.50960457020069,2.757505437476108,9.657290105368489,2.742009386305073,8.932573934305237
4.65933630724314,42.64242921472419,3.687896970799692,33.4626996369123,3.351342242354184,26.33054117526499,3.178821520581106,21.5560888795653,3.073952135144352,18.21249164805455,3.003491867822504,15.75569100232187,2.952912570251415,13.8785204106788,2.914859381204889,12.39898826786459,2.885209783141584,11.20343880108801,2.861473103113497,10.21752919009751,2.842055352404274,9.390687083829951,2.825888745624638,8.687352809757611
4.819916877938084,40.66874807489948,3.807546955091848,32.23193064885654,3.459487480987142,25.44905671801344,3.280714747979141,20.87106961058667,3.171834816609604,17.65258302189874,3.098584638812819,15.28228920657087,3.045956751353466,13.46846912802495,3.006338346533783,12.03732461181441,2.975455749663644,10.87994019490523,2.950723972770668,9.924903479045373,2.930487207129925,9.123550451617835,2.913635495076832,8.44161735004232
4.988614711994075,38.72263693341075,3.931387641900394,31.00865852495575,3.571586771421027,24.57001009208927,3.386598378487718,20.18683631626777,3.273734619728488,17.09280513806731,3.197702552614493,14.808724790512,3.143023744125876,13.05811530236802,3.101832947738947,11.67529092768773,3.069708206226455,10.55604090483946,3.043971648058144,9.631866110259082,3.022906340152352,8.856002026536263,3.00536047533263,8.195475996897716
5.16622750713097,36.80589180867138,4.059578589964553,29.79424785732498,3.687632333925687,23.69428288250089,3.496451025984513,19.5039843778753,3.379647722433156,16.53358962494362,3.300862129599647,14.33532918507088,3.244147687796684,12.64772467699323,3.201391712668511,11.31310735902418,3.168027329028774,10.23192793394426,3.141285793956608,9.338579097672341,3.119390230300436,8.588184407519204,3.101147676525062,7.949055888741004
5.353640395934189,34.92025927636222,4.192345673692365,28.59007574362311,3.80763409092769,22.82281668100606,3.610238469432446,18.82317056805433,3.489543770172163,15.97542157790099,3.408047650516203,13.86247922937627,3.349328325295911,12.23760175597988,3.30502821793945,10.9510275423581,3.270438520352105,9.907817605858877,3.242701807557707,9.045230434336327,3.219982729349605,8.320263458593477,3.201048142187914,7.702505193022203
5.551830582886714,33.06744337143565,4.329990703532764,27.39751143911315,3.93163708350239,21.95659998643298,3.727927160865416,18.14510813594124,3.603374055634657,15.41883873502593,3.519215210926128,13.39059820393721,3.458532146715914,11.828091659401,3.412720191913046,10.58934080240652,3.376930057831637,9.583957869515363,3.348217408671106,8.752036394497548,3.324689864312238,8.052430554067328,3.305075172226417,7.455995269537705
5.761872435671228,31.24911481911107,4.47289809434347,26.21789807054293,4.059739212221136,21.09665230666387,3.849501601959651,17.47055856535792,3.721084718926067,14.86442799054873,3.634301797817411,12.92015488289104,3.571698167183497,11.41958051171302,3.52441277602436,10.22837324662751,3.487454443313425,9.260629763430313,3.457792520195703,8.459243182774768,3.433478573454386,7.784904308465316,3.413202153135973,7.209722421459276
5.984942850698128,29.46692208964555,4.621538760331116,25.05253757741319,4.192107417943254,20.24400664812624,3.974984117697514,16.80032023268184,3.842634545665982,14.31281898778167,3.753239768002403,12.45166018008287,3.688749224475243,11.01249390579187,3.640027130776857,9.868487319730267,3.601934811824817,8.938147634548447,3.571353896389806,8.167127562702845,3.546279885479864,7.517931458736247,3.525364548067295,6.963908933247147
6.22232658289774,27.72250378724523,4.776471843912642,23.90267960277322,4.328990707146949,19.39969183158723,4.104454919989583,16.13521464228664,3.968015974331355,13.76467487611196,3.875976185967189,11.9856611769528,3.809608925252804,10.60729310454375,3.759474996649195,9.510079437239229,3.720277346422215,8.616857726566334,3.688805677583765,7.875996092596945,3.662997882484592,7.251786546677023,3.64146750075726,6.718803065471369
