waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=1.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=1.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=1.02e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=1.02e-06) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=1.12e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=1.12e-06) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=2.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=2.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=3.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=3.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=4.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=4.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=5.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=5.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=6.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=6.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=7.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=7.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=8.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=8.2e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=9.2e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "id")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Lnmos=9.2e-07) Y
27.77560775247843,36.83703973277183,26.21875733283438,99.26025503842598,26.0676917009825,100.8998307565646,27.66072938320285,55.56684903984258,27.52069011354115,79.67989016732939,27.3671073543896,88.86167245638573,27.18345811631176,91.51232371980927,26.98100768939395,93.09416949370954,26.77427314835598,94.5777735814609,26.57432240533282,96.09413765722179,26.38800197842663,97.65616129535421
27.76037611590831,36.81910511886346,26.00371611515811,98.9429258062777,25.85345096990736,100.6193868275715,27.58470093331896,55.44413009272085,27.40572383111375,79.44971434091167,27.22475792894726,88.56808130543926,27.01843648222273,91.179155397928,26.79738937148872,92.73639439211271,26.57647501781844,94.20999574577124,26.36683384900293,95.73079325143549,26.17497085740547,97.31035829901045
27.74292895968326,36.79856436209804,25.78779578579205,98.68629799644252,25.6413475510329,100.4173313358707,27.49892684317188,55.30636322714012,27.27797824479468,79.19779427172782,27.06867272149395,88.25419942445212,26.83990087053106,90.83180110717736,26.6015476963691,92.37441655269249,26.36864515340111,93.85141337452822,26.15213442119484,95.39261712350103,25.95787247520531,97.00723104816939
27.72295463551594,36.77505170927505,25.57450397658814,98.51449945480952,25.43482647419545,100.3194299532013,27.40244097727792,55.15229751673166,27.13677226020992,78.92445609983311,26.89874495816145,87.9232440982103,26.6484700583725,90.4769127591026,26.39491224839416,92.01876325210972,26.15300081778225,93.51658225732686,25.93309654824139,95.09797342652736,25.74002248931552,96.76840667178585
27.70010100180939,36.74815417266673,25.36717168927772,98.45377207965318,25.23677626485861,100.3525229632149,27.29426570413469,54.98076852358091,26.98160733057475,78.63093581267398,26.71523170637219,87.58022787959726,26.44526613499708,90.12368415618167,26.17948506010917,91.68306919715091,25.93230112964469,93.22345282585792,25.71299167517872,94.86855428874949,25.5248884193069,96.61840138203263
27.67397122142357,36.71740673449155,25.16845873873529,98.53115187518637,25.04894540572054,100.5427895144245,27.1734400529833,54.79077458979183,26.8122364290365,78.31965974132095,26.51883110641153,87.23235707569992,26.23196365812639,89.78423992037327,25.95782198385044,91.38432328485867,25.70972490146594,92.99334087578742,25.49524210624757,94.72896499837633,25.3157113898223,96.58375722979819
27.64411947053221,36.68228749732394,24.97975790075701,98.77265414883482,24.87130176450986,100.9135782662497,27.03905605718613,54.58157403138544,26.62873840365948,77.99456240153714,26.31074762135298,86.8894326751751,26.01079840839449,89.47394574944704,25.73293920430928,91.14292211544587,25.48864191841523,92.85057883851839,25.2830472156908,94.70588121710323,25.11500310080745,96.69168695941657
27.61004669108716,36.64221295300415,24.80056068038203,99.20105306535905,24.7014291889269,101.4829842189645,26.890303691842,54.35280526288661,26.43159203288377,77.6614306300107,26.092731022117,86.56421456258516,25.78451410733857,89.21156998321015,25.50812138741042,90.98243869928767,25.27226180628686,92.82175718115545,25.07888688358576,94.8267202869004,24.92394867317271,96.96823213230101
27.57119657294539,36.59653361094291,24.62788611264339,99.83345096358444,24.53408842605828,102.2614541464006,26.72652402697871,54.10463060215671,26.22174090426457,77.32825401429115,25.86707072456403,86.27269404028232,25.55622378194908,89.01921191824475,25.28661315517154,90.92901405699469,25.06316053833699,92.93449152128886,24.88393258126593,95.117828422614,24.74178222790241,97.4360295771482
27.52695201811811,36.54453031182889,24.45590279531009,100.6789276236116,24.36108042879549,103.2497640062149,26.54726899596866,53.83790237382293,26.00063653197905,77.00555037139333,25.63652394566342,86.03420383268535,25.32916479112269,88.92190521705359,25.07118848099888,91.0102969228346,24.86271035608582,93.21570399363644,24.69743206252624,95.60227194011021,24.5652393790927,98.1118844577466
27.4766324197963,36.48541165617623,24.27587776975536,101.7366074609828,24.17152421259765,104.4376970894263,26.35236443575387,53.55434673161431,25.77024333623462,76.70662210726749,25.40415543438878,85.87128226875001,25.10633521403095,88.94681151671425,24.86361488315282,91.25389874355101,24.67047284322712,93.68948687905447,24.51617010454692,96.2974204711153,24.38821671650042,99.00443768420335
27.41949218261832,36.41831309923122,24.07655083970218,102.9944540367223,23.95259328269546,105.8036496188131,26.14197075196755,53.2567561982308,25.53298603414678,76.44768614291871,25.17307025563306,85.80920416302754,24.89001642086119,89.12194656362301,24.66406038378938,91.68539952556721,24.48365094942905,94.37471199275056,24.33413291714715,97.21259793117922,24.20176745331179,100.112257174991
27.35472101589706,36.34229840255143,23.8449575317445,104.4289914594936,23.69065569551477,107.3152252652252,25.9166327582081,52.94917626348138,25.29161890786724,76.24780928483138,24.94603147581697,85.87510107717685,24.68121287267036,89.47443323113147,24.47052656509654,92.32602846231534,24.29672260619511,95.28263869200418,24.14250276793464,98.34712100669482,23.99452294513836,101.4226504659053
27.28144664288809,36.25636428246386,23.56762360012961,106.0059911046433,23.37266170844324,108.9307073609941,25.67730716730803,52.63706474333439,25.04899905526152,76.12857621220056,24.72497333462845,86.09662390788743,24.47907319420376,90.0283512196709,24.27842117949472,93.1902345688744,24.10138183197954,96.41482718267314,23.93007072164902,99.68902024373874,23.75355189147023,102.9113887917129
27.1987406764998,36.15944924528058,23.23195948320841,107.6820049044809,22.98755523230061,110.6011782187829,25.42535336914726,52.32739566502801,24.80775407006773,76.11342332082613,24.51044759294735,86.5001541658619,24.28038956428547,90.80234173904493,24.0803952896193,94.28343093608707,23.88688105543026,97.76165676367306,23.6840794520656,101.2146431020845,23.46556997739208,104.5433807361346
27.10562849807423,36.05044772897186,22.8276281451483,109.4065260693554,22.5274762268317,112.2730211252517,25.16247136161293,52.02867347224617,24.56985029447444,76.22659311793053,24.3010729999397,87.10864410013832,24.07929419180739,91.80720713831937,23.86655000872781,95.60021555995206,23.64079917947876,99.30167393366122,23.39141165863929,102.8891987827521,23.11832347748389,106.2741886946967
27.00110401452456,35.92823074981114,22.34766433624659,111.1245353461577,21.98857262216621,113.8905792474959,24.89057124991735,51.75082028707698,24.33609115169322,76.49170348696461,24.09308766643133,87.93924891865498,23.86726890035749,93.04379535301506,23.62506135315832,97.12332834007557,23.35016762240254,101.0018726584769,23.03995260152148,104.6681677990032,22.70192270872188,108.0521896832812
26.88415012156661,35.79167423397641,21.78918361373209,112.7792256944688,21.37133060186595,115.3988117338316,24.61156314498516,51.50490136241255,24.10560375919064,76.92998253820559,23.88012016518305,89.00098780130273,23.63354717672452,94.50145698234412,23.34318710763249,98.82350649331822,23.002798653833,102.8188780844981,22.61990821411626,106.4994065449958,22.20991200591283,109.8211581313597
26.75376551377725,35.63969603320442,21.1536109660813,114.3147477258801,20.68042862070547,116.745835693086,24.32706610528266,51.30266439552638,23.87539997431434,77.55828536069399,23.6532853366212,90.29271231316491,23.36591849088693,96.15730417689987,23.00852986446892,100.6602789077051,22.58860686299485,104.7009042355343,22.12486939855684,108.3257421650418,21.63992567320304,111.523071040226
26.60899808660169,35.47130219424426,20.44645033686374,115.6788474209852,19.92419614128934,117.8852551030662,24.03805080877448,51.15588891423256,23.64011558313526,78.38707002310554,23.40166806429186,91.80165524484224,23.05185746786832,97.97640076903615,22.61036481140004,102.583629404644,22.10071389214337,106.5903025421004,21.55247261273471,110.0878582339462,20.99386926054657,113.1009677834607
26.4489844876997,35.28564226749934,19.6766842864206,116.8252689205066,19.11380020498212,118.7781660345063,23.74445201142908,51.07557205095397,23.39202766919018,79.41855004077136,23.11318666578795,93.50277812557216,22.67982150176643,99.9129006522862,22.14082178329477,104.5363816361899,21.53617655528531,108.4265010125222,20.90459335530732,111.7272862451041,20.27765301461182,114.5017114901189
26.27299430403976,35.08207218044957,18.85592840816362,117.7157855879138,18.2622931243922,119.3947182453833,23.44480982500733,51.07101237122363,23.12141797236191,80.64524635176302,22.77574396576379,95.35904587817417,22.24051579001999,101.9120522997628,21.59574344619896,106.4571140891582,20.89625922878902,110.1491299170531,20.18709467360812,113.189321544245,19.50056833567151,115.6784953810184
26.08047583386579,34.86022134893712,17.99747105364061,118.3217259009071,17.38364192828629,119.7151269009985,23.13601645990998,51.14888518482916,22.81729074436702,82.0491310351577,22.37850366911427,97.32265476572714,21.72792888467656,103.9129124927844,20.97511154895298,108.2833875607566,20.18625645173002,111.7011231660503,19.40921689413966,114.4256771265698,18.67443093603505,116.5929337832574
25.87109834339939,34.62005817353553,17.1153143546249,118.6248908012721,16.49183496071014,119.730069463281,22.81324833400145,51.3124192426458,22.46837996085248,83.60149701043804,21.91309520947152,99.33714345262236,21.13999120204459,105.8515579316851,20.28301699330494,109.9550472701951,19.41493970104675,113.0315775127728,18.58272935382077,115.3966916619222,17.8126193834012,117.2165937526529
25.64478318709585,34.361944882095,16.22330677108986,118.6178137240488,15.60013119954752,119.4404618910696,22.47014480962413,51.56077608577004,22.06431360372476,85.26361855525545,21.37456229333691,101.34023413494,20.47878542074416,107.6645421554813,19.52722415761547,111.4173489331048,18.59374299845256,114.09815909775,17.72097214879628,116.0729352768454,16.9291230819865,117.5318671340527
25.40171337567781,34.08666902715185,15.33442761330239,118.3033802796251,14.72048855028402,118.85666953047,22.09925311784511,51.88869812039374,21.59676279951141,86.98819889470546,20.76192311307125,103.2671810229957,19.75031815163911,109.2923178650722,18.71843123308133,112.6236648722654,17.73581517485963,114.8688816596902,16.83790307013282,116.4361115298041,16.03768809779302,117.5321476075451
25.14230855985702,33.79543532105778,14.46025498125794,117.6938857401001,13.86318163498594,117.997257924274,21.6927029835529,52.28644096322244,21.0604026085003,88.72153591539491,20.07828576995929,105.0543484141622,18.96392768107354,110.6823412969427,17.86935213354009,113.5375636112819,16.85505800839133,115.3231438715072,15.94724008421965,116.4792268119344,15.15111942428857,117.2213475310883
24.867150770976,33.48979881883835,13.61062335757277,116.8096536519013,13.03659916815329,116.8874198160053,21.24302134231493,52.73996094649064,20.45354766538252,90.40627136225588,19.33053943623617,106.6427088784844,18.13144282465357,111.7916062095537,16.99374498528518,114.1341243937499,15.96524672909026,115.451993181161,15.06175985297447,116.2060727804299,14.28076915277169,116.6128500352106
24.57684687169018,33.17152020565302,12.79345745579282,115.6773632476127,12.24719670469886,115.5572255644268,20.74396581440186,53.23131028504656,19.77838716678966,91.98452202589627,18.52870305121979,107.9809559354538,17.26622150924944,112.5884214889317,16.10549405030108,114.400434574223,15.07929976879094,115.257663163636,14.19278307408416,115.6301287217698,13.4362147652501,115.7280332751432
24.27181817786226,32.8423281041,12.01475564092621,114.3282376045059,11.49957238781459,114.0398377952002,20.19125530786593,53.73920656950297,19.04081274682081,93.40113297406428,17.68504978684097,109.0279715839163,16.38218904428365,113.0533372280501,15.21782371016132,114.335304923547,14.2087339687036,114.752495963463,13.34985145042233,114.7730305946741,12.62511231485863,114.5945231496573
23.95201791946936,32.50358411328195,11.27868919785545,112.7962326327433,10.79663065305621,112.3698120122722,19.5831036191529,54.23977609695211,18.24989403754548,94.60676023495222,16.81313593217323,109.7544715644571,15.49297232726234,113.1792207986865,14.34269155547524,113.9483097509255,13.36331397739526,113.9574028846942,12.54058104437543,113.6627703205523,11.85319638550771,113.2443303161785
23.61659440831034,32.15586544005577,10.58778209601212,111.1163440063097,10.13980049087034,110.5815779745539,18.92050320877425,54.70749532995588,17.41709981446829,95.56049893619317,15.92685163033631,110.1437536236689,14.61119501881218,112.9705688200464,13.49037789576592,113.2583063920617,12.55088293275063,112.9000334491542,11.77066353408858,112.3317857434776,11.1243922356334,111.7120116487143
23.26354163190357,31.79850737385599,9.943138378715833,109.3231199490657,9.52927941989082,108.7081663303758,18.20724641116581,55.11634838017661,16.55538324037697,96.23182669401605,15.0395852490074,110.1915755179486,13.74796654212891,112.4422013148468,12.66926460112109,112.2916104257299,11.77734691028645,111.6128198339913,11.04398026684933,110.8150837438704,10.44100447693331,110.0329706573296
22.88940607475466,31.4291798802865,9.344689407814787,107.4494365445084,8.964280387276251,106.7802149422038,17.44970198341637,55.44117579641571,15.67824872223182,96.60172081438908,14.1635607493011,109.9052727537773,12.91256939876011,111.6175169926402,11.88577888623254,111.0800024554731,11.0467779716104,110.1310450411756,10.36279298246853,109.1485116850674,9.803949605656788,108.2419806228385
22.48914125921986,31.04360083565976,8.791439525554104,105.5255623073889,8.443265225870064,104.8252623248289,16.65638596042336,55.659126845893,14.79889984838313,96.6629119298493,13.30937485050597,109.3022816448371,12.11232761086938,110.5264959880855,11.14446774794333,109.65872519625,10.36159896670373,108.4910550786323,9.727978167486244,107.3672604852117,9.213005145775925,106.3719822988121
22.05620835634884,30.63550010460934,8.281695139362844,103.5785126359233,7.964154228952182,102.8673135730544,15.83738070799721,55.75107100301791,13.92953929621565,96.41933491295227,12.48573283687122,108.4082596675953,11.35262517940827,109.2036242015685,10.44816544738552,108.0646018947797,9.722816000369335,106.7287027215698,9.139277589942029,105.504650039293,8.667054673821509,104.4531781371624
21.58300012589084,30.19693013598467,7.813268031541428,101.6316740780938,7.524506365377117,100.9266480891757,15.00366679556446,55.70279866385113,13.08085932965765,95.88491430937249,11.69936122265164,107.2549962865445,10.63703693541727,107.6858880365652,9.798218179507959,106.3343739397189,9.130269982057479,104.8780769994374,8.595544206774555,103.5912174970489,8.164314479272328,102.512419394518
21.06160976372257,29.71896232057867,7.38364843207665,99.70466384995802,7.121668458929656,99.01982851937306,14.16643759756348,55.50585694071866,12.2617313858453,95.08186820775819,10.95506300485253,105.8782898225246,9.967533740455233,106.0109555218502,9.194735133618583,104.5033210121235,8.582885408259944,102.9705414572914,8.094969217078704,101.6541032240311,7.702533351377148,100.5728626083625
20.48488183160717,29.19271983244274,6.990146938125175,97.81338169759036,6.752894316176607,97.15986605763912,13.33646377136272,55.15791868770088,11.47907931335744,94.03873099093879,10.25587624841782,104.3159362091494,9.344727870112502,104.2156241748772,8.636841853465739,102.6041944879657,8.078901287271258,101.0340776848267,7.635281830002821,99.71670948992521,7.279161602758245,98.65385838323866
19.84759102416492,28.61059973534879,6.630006780967038,95.97020831605391,6.415436454951014,95.3564976746149,12.5235628336818,54.66265538092235,10.73790501600052,92.78828647509917,9.603297697813318,102.6059394202003,8.768130754066092,102.3345811090997,8.122918814788903,100.6664664096616,7.616075123511473,99.09290998878959,7.213917961124492,97.79859356607436,6.891488846994688,96.77102802054044
19.14752868881527,27.96746377910649,6.300489402555248,94.18430602497186,6.106613965775704,93.61653462646952,11.73620980338954,54.02915736070036,10.04142763506418,91.36557567440445,8.997538034251807,100.785015617643,8.236402469007116,100.3994895459525,7.650814533855771,98.71587376972211,7.191855727715995,97.16737298318149,6.82815747985077,95.91554974557563,6.536752329873645,94.93648147863227
18.38626671915387,27.26155964451211,5.998937023543961,92.46198196147512,5.823860342926652,91.94424751747634,10.98130249817615,53.27100190827377,9.391296666552503,89.80610539322633,8.437782395212828,98.88742727182375,7.747579328208261,98.43838999109649,7.218027793868071,96.77422186157978,6.803524201717774,95.27397610597433,6.475231900399647,94.07983300378805,6.212218959089427,93.15913229891015
17.56942527408463,26.49498469539692,5.72281607434418,90.80708042192953,5.564755039764315,90.34176009035382,10.26407434414046,52.40510166753371,8.787843544387774,88.14434183001613,7.922437284148248,96.94415230108919,7.299271874508707,96.47538499030931,6.82185755124001,94.8594010345569,6.44830485105647,93.42561684913392,6.15240573486208,92.3004794022817,5.915244805519235,91.44507016580853
16.7063798705535,25.67360832729799,5.469745203659495,89.2213780724732,5.327042187622243,88.80943090038862,9.588132104717948,51.45047184354294,8.230343096155297,86.41253279588665,7.449351940480298,94.98236841508206,6.888830243664421,94.53056389477651,6.459521813753627,92.98556766602282,6.123449200121465,91.63189662321544,5.857035334727554,90.58368357515653,5.643315972708951,89.79795842661903
15.80946907515128,24.80649202896024,5.237511220045055,87.70496271919134,5.108639483415352,87.3462084650873,8.955587356998517,50.42703915458357,7.717264069416767,84.63986686218347,7.016008002776401,93.02521516373294,6.513477191254963,92.62011800410789,6.128248450767683,91.16344139983525,5.826296954276931,89.89949832191814,5.586609152168025,88.93320045649719,5.394074530234231,88.21943111667255
14.89286604267027,23.90494908399442,5.024075867400913,86.25658262093442,4.907639777621586,85.94995100026186,8.367248499823248,49.35458647190735,7.246495323276182,82.85195005526386,6.61967565747689,91.09178567287294,6.170411215113861,90.75659582032283,5.825341737146329,89.4006753416576,5.554317893813026,88.23259150717496,5.338773136199667,87.35074574644767,5.16533282169707,86.70947101871903
13.97132776238319,22.98144102013076,4.827575856992087,84.87395863037301,4.722307432184066,84.61770629812965,7.822842974211028,48.25189260907295,6.815540514884148,81.07056150438038,6.257537465525296,89.19729594881058,5.856883387596604,88.94925160966683,5.548228681640082,87.70226259582429,5.305138484852361,86.63323859815046,5.11134458249498,85.83637667648014,4.95507899074697,85.26675651032301
13.05902856683835,22.04850800815598,4.646318121475801,83.55405565054888,4.551071096357936,83.34595067078193,7.321245176102879,47.13609351977958,6.421678874246135,79.31363845111487,5.926782895981923,87.3533807236104,5.57025198698669,87.20444661468139,5.29448905091764,86.0709500907829,5.076556599798542,85.10178268571545,4.902317280293398,84.38884090666221,4.761476086588387,83.88897014330846
12.16863202158085,21.11788613122576,4.47877184532302,82.29331302506985,4.392514181537273,82.13078827063369,6.860692391063549,46.02226363324841,6.062092964669181,77.59543714164884,5.624677526856436,85.56846961908889,5.308019011836651,85.52606977935679,5.061872633634673,84.50763815061205,4.866547260728886,83.63720406037724,4.709860312878189,83.00588660030638,4.582856655507718,82.57306597052542
11.31068095659279,20.19989667524754,4.323558471863129,81.08783565735241,4.245364007563686,80.96811365844572,6.438977635478823,44.92319627306217,5.733966367777201,75.92681775928646,5.348611156935555,83.8482044633223,5.067852361627716,83.91595267787798,4.848306812875006,83.01175110099622,4.673261824244015,82.23743794376669,4.532312410335138,81.68453079756851,4.4177143193321,81.31549563671322
