waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=2.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=2.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=4.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=4.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=5.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=6.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=6.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=7.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=7.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=8.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=8.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=9.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=9.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.03e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.03e-06) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.13e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.13e-06) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.23e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") * OP("/M0" "rout"))) (Ln=1.23e-06) Y
3.504770712232922,6.722062695460051,2.761004832375842,7.144227366298948,2.628435467674742,5.3544821987861,2.525351411530822,4.075203083666347,2.424392366080745,3.279187054205377,2.331968271621799,2.77510389701476,2.252102828171322,2.442314317393267,2.184840296724169,2.211781839866652,2.128534776420924,2.044664037581385,2.081249175349299,1.918718233869889,2.04126103493744,1.820727066004651,2.007168623684172,1.742486580234333
3.675326931559368,6.977001578717193,2.85380868973275,7.570146246828869,2.713685443782462,5.761541523904707,2.609083169760671,4.41597177711961,2.506724512526932,3.556565484918128,2.411985495289485,3.001899511761579,2.329245554115161,2.63174038943532,2.259046693055584,2.374212619930596,2.200020794929012,2.187442232005191,2.150325991008473,2.0468896933967,2.108243799418767,1.93777527482346,2.072341701934326,1.850862080126448
3.862118751600014,7.248174038291435,2.952692086045163,8.02500795868375,2.803317706316094,6.202956075343613,2.696470495436978,4.79047936601525,2.592482136746903,3.864657305216829,2.495425985971874,3.255284370429781,2.409828474919866,2.843692677766185,2.336660717554475,2.555739545119121,2.274839163193467,2.346608709253557,2.222638455592168,2.189357077043696,2.178359844589136,2.067501416739921,2.140548678311256,1.970650983713924
4.066999656259492,7.536646297114441,3.0583291649438,8.511426497300103,2.897795313214992,6.681960245824028,2.787846059247506,5.202141112785363,2.681891390572387,4.206993213630702,2.582460256741959,3.538714970922232,2.494011689397939,3.081358572429616,2.417851026261316,2.759194414628575,2.353169105075909,2.52464333253128,2.298372803741247,2.348292047497987,2.251798501518512,2.211821110558486,2.211979106279459,2.103560347805461
4.292001899501188,7.843395751207353,3.171478657772353,9.032307484867712,2.997640686665223,7.202164618891589,2.883592763260233,5.654735629407727,2.775217613768921,4.587477095446879,2.67328185874768,3.856059266873259,2.581965802729089,3.348363673684724,2.502791390542446,2.987844321966004,2.435194355471767,2.724436217952343,2.377721140854081,2.526241919788701,2.328756736795421,2.372989838802467,2.286831739463992,2.251604065597479
4.539337516206666,8.1692547769778,3.292994277969502,9.590873484226615,3.103442930839033,7.767605758795523,2.984149754931793,6.152451691514616,2.87277209393182,5.010424372932868,2.768114137180882,4.211633960949678,2.673876432780683,3.648817643663694,2.591662523041513,3.245447626437925,2.521103218771072,2.949349744295496,2.460880707693603,2.726193097203233,2.409438230845217,2.553664715927941,2.365313716656817,2.417161395689783
4.811392705975196,8.514843154360166,3.423836041246306,10.19068708310498,3.215866016423661,8.382801021386051,3.090019013107494,6.699941301314279,2.974919196869022,5.480605609723185,2.867217904320921,4.6102444086589,2.769950145528702,3.987361411097459,2.684655178456341,3.536312738665641,2.611089394157811,3.203286039412649,2.548053431655149,2.951642332648395,2.494052420337138,2.756975591693104,2.447639532922278,2.603045563466997
5.110713151930867,8.880489378499174,3.565082446510408,10.83566952716944,3.335657878415771,9.0528079989337,3.201772590774115,7.302379208748336,3.082083848629816,6.003295965387468,2.970899883104596,5.057227678958978,2.870421852241229,4.369215435062593,2.781974815378,3.865358736348515,2.705353938708667,3.490759012688236,2.639446077802456,3.206675443929318,2.582813712410101,2.986605793064368,2.534029906960767,2.812583313810596
5.43997735353248,9.266142334968769,3.717943380445149,11.53011184233477,3.463660451810318,9.78328771386839,3.320060595275759,7.965528801447121,3.194759381403945,6.584330899235018,3.079521751949218,5.558499348978921,2.975563592971872,4.800228858151048,2.883848034242271,4.238176688911937,2.804108763649571,3.816969549029418,2.735271400800577,3.496052530608586,2.675941183308753,3.246882285366734,2.624710748686629,3.049705922079547
5.801954599914869,9.671276466662158,3.883773508626743,12.27867433304003,3.600820636763312,10.5805699567871,3.445619974113902,8.695813815603415,3.313515784652336,7.230168189225333,3.193509625932333,6.120604518666939,3.085694524796885,5.286929503393725,2.990530887130229,4.661090516813618,2.907582030958708,4.187882042930966,2.835750763306027,3.825298047002791,2.773659185110129,3.54287430570053,2.719912548751978,3.319051561160903
6.19944386875296,10.09479566202908,4.064085780213348,13.08636905304329,3.74820213667589,11.45171815107114,3.579284151521846,9.500394641056841,3.439008424167318,7.947955818741977,3.313363839209337,6.750773263176137,3.201191849588907,5.836574727637676,3.102318999714714,5.141216238405091,3.016025722221807,4.610300085153147,2.941118700882943,4.200793329917385,2.876199379927225,3.880498593394859,2.819870642463827,3.626078033395525
6.635189824367122,10.53494354542358,4.260564492417203,13.95851831795023,3.906998044532481,12.40458973423583,3.721993525338686,10.38724701694425,3.571987300060701,8.745604533273488,3.439668941140563,7.456980237578464,3.322502372291794,6.457203050680795,3.219559278755266,5.686518521921331,3.129725487368746,5.091938862333679,3.051629852017739,4.62986843547596,2.983804770349337,4.266628255473575,2.924826921290819,3.977183692129922
7.111772371797592,10.98923040817841,4.475077124992515,14.90068060063973,4.078543958672289,13.44788617720901,3.874806782092472,11.36523954327108,3.713306905613481,9.631862806038473,3.573103872136607,8.248007345543767,3.450154385303212,7.157686133945814,3.342662833009591,6.305863475163091,3.249012664493709,5.641491700007674,3.167568518055796,5.120889492032974,3.096736262744894,4.709201144961625,3.035033640520005,4.379832929990129
7.631467107968075,11.4543892550724,4.709683853295417,15.91853332086965,4.264331281690534,14.59118431565993,4.038912916388447,12.44420455552876,3.863936718947909,10.61639048299695,3.714452331090108,9.133507208068751,3.584769624331711,7.947779978877862,3.472118643276716,7.009066441216403,3.374278129828514,6.268688123367483,3.289260876340939,5.683337293476968,3.21528215773006,5.217322516376117,3.15075995831149,4.842680992282813
8.196075731113011,11.92637472563217,4.966643271513244,17.01770030415775,4.466020186865631,15.84493755300028,4.21564374325129,13.63499439927716,4.024972305416019,11.70982539301842,3.864613371589989,10.12406353657616,3.72707512088345,8.838173049684265,3.608507499190039,7.806933066575212,3.505987438121333,6.984340708140717,3.417089572906199,6.327872552797745,3.339770702064869,5.801355782588592,3.272301700166147,5.375691237167884
8.806728247727236,12.40041819453856,5.248412399062581,18.20351037725768,4.685451515957828,17.22043166502873,4.406486562295377,14.9495118767675,4.19764692704439,12.92383458733997,4.024612258581351,11.23124233259774,3.877914863301964,9.840527301006233,3.752515777710722,8.711290902092621,3.644696595430708,7.800377660239579,3.551510127000114,7.066383034925945,3.470585485200352,6.472994516526671,3.399994556675708,5.990236496352358
9.463662792557106,12.87114934446177,5.55763850342939,19.48067320859245,4.924656590657009,18.72967543379008,4.613096462608493,16.40069952441845,4.383343442177199,14.27113849821754,4.195611573527986,12.46762500553385,4.038261246743885,10.96750572362008,3.904948751345119,9.735007137625512,3.791067797318415,8.729857270918355,3.693068358271728,7.912007512998652,3.608183086025506,7.24530841135102,3.534230515035367,6.69917505616285
10.16599400701234,13.33278834005599,5.897139664701067,20.85285983701651,5.18586356844383,20.38520136988339,4.837307538246707,18.00246739993819,4.583606128320193,15.76549209906155,4.378922469868008,13.84681093520127,4.209226320552267,12.23277694363654,4.066743247516582,10.89198564714476,3.945884563589265,9.786958920661975,3.8424179562587,8.879130881608962,3.753112060083089,8.132755592563591,3.675476868569375,7.516891048580774
10.9114868569785,13.77940338047007,6.269870363564992,22.32217934101672,5.471498546083027,22.19974682411685,5.081142007215601,19.76953334244221,4.800151867564121,17.42160211129547,4.576015848516986,15.38337266732957,4.392072813723633,13.65098359046503,4.238979593232546,12.19713327955274,4.110065872102032,10.98694298033462,4.000337373328212,9.983343523765972,3.906032189599207,9.151153195042182,3.82429675217695,8.459288626776189
11.69635877033582,14.20521677571424,6.678867758602469,23.88855094257471,5.784179110312508,24.18578171965986,5.346815883658138,21.71714360796329,5.034879889358669,19.25495360280118,4.788533042476246,17.09274187870851,4.588224827360344,15.23765662045099,4.422892835093342,13.66628129749691,4.284679083220237,12.34606871423104,4.167745412010505,11.2413559273564,4.067732945052507,10.31759713958406,3.98136992560971,9.543728940803794
12.51513791025961,14.60493087240385,7.127173835574647,25.54898368683684,6.12669746614669,26.3548473824969,5.636739438496535,23.86063617054927,5.28987896216671,21.28151339813207,5.018295366693447,18.9909987282227,4.799277924657586,17.00905270426691,4.619883199647389,15.31604317877359,4.470951593312634,13.88145520070213,4.345715131174526,12.67085648378897,4.239150314056202,11.65032027253982,4.147512538305346,10.7888982622752
13.36060794276522,14.97403632609409,7.617728421375104,27.29679453871676,6.501989666420334,28.71667360593072,5.953510198764044,26.21480518601852,5.5674305573258,23.51727242726556,5.267311599824788,21.09453176030317,5.027008124696987,18.98188652276079,4.831525642720107,17.16358495241881,4.670281212512521,15.61086560653653,4.535485929854742,14.29029649251103,4.42138146836646,13.16847534880895,4.323694850792682,12.21459430429775
14.22386864113894,15.30906298926745,8.15322838359779,29.12082027873888,6.913086875287751,31.27805092410492,6.299895691500799,28.79302524934927,5.870006072646961,25.97758591165639,5.537782114045664,23.41953112194131,5.273379017476251,21.17292505446304,5.059578129313206,19.22627938683356,4.884245202156517,17.55239036318815,4.738473808024473,16.11858202609287,4.615697056938371,14.89182591507551,4.511056272507607,13.84141573308492
15.09453651336679,15.6077408275144,8.735949474295957,31.00470737846819,7.363044112595996,34.04145530409899,6.678802562055008,31.60610105713817,6.20025570446607,28.6762712755745,5.832097954939246,25.98127604203208,5.540545865209217,23.59840781257169,5.30598799494503,21.52121156749082,5.11460772599833,19.72400066899526,4.956279802914309,18.17464817866468,4.823551129857093,16.84032452812223,4.710917472338736,15.69033733517487
15.96110050956462,15.86905512452043,9.367529563205531,32.92639319206119,7.854841680638178,37.00345611757673,7.0932281408514,34.6608254989294,6.560986011740083,31.62443178111965,6.152832698015327,28.79318052124955,5.830855140197069,26.27325719265206,5.572895373764957,24.06450203318798,5.36332517689532,22.14294142045289,5.190696443462213,20.47688837018715,5.046588746271169,19.03355486524237,4.924789597108734,17.78215102418934
16.81143530564627,16.09320342590462,10.04871578246219,34.85791464631976,8.391254659051718,40.1529869560082,7.546190082343033,37.95826074733071,6.95512265965913,34.8289925700248,6.502724383109648,31.86557184068967,6.146837476282591,29.21004890899731,5.862632247074233,26.87041653082121,5.632548454880707,24.82493372149805,5.443711766786574,23.0424112281782,5.286651176458967,21.49001348683563,5.154380708733671,20.13675205582442
17.63345873058803,16.28148414509137,10.77908362437528,36.76568801633788,8.974686711972391,43.46962108451689,8.04062948242427,41.49180526981888,7.385654324925683,38.29096844274842,6.884644279468743,35.20419799023245,6.491191489531858,32.41772666391907,6.177715177170181,29.95024090863516,5.924620812081191,27.78316351064085,5.717510026363539,25.88610189199402,5.545778290151,24.22620997367044,5.401599397037605,22.77225208037598
18.41589962787137,16.4361596974317,11.55674332315336,38.61138531673112,9.606966271130474,46.92206234915873,8.579283072452657,45.24517466034627,7.855553387253931,42.00353145103429,7.301548711848405,38.80849521246998,6.86675537727116,35.90007045968684,6.520829258871606,33.31091820109984,6.242069362512066,31.02704680800252,6.014467722469601,29.01947539314049,5.826207268613838,27.25557277455808,5.668555166917429,25.7039078428286
19.14911669060069,16.56033356516146,12.37805753700485,40.35348147295312,10.28910623513982,50.46712464642494,9.1645209147184,49.19050043915231,8.367668961605881,45.95001031014876,7.756409761216652,42.66969666676862,7.276462675524541,39.65396623295363,6.894800267719122,36.95347467332172,6.587587799404837,34.56078567566541,6.337143029806216,32.44932899329687,6.13036623072903,30.5871642016441,5.957554688444248,28.94286824092505
19.8258791608827,16.65785994177385,13.23740348008993,41.94946020053489,11.02103289958369,54.04950857048043,9.798147748359124,53.28682593008162,8.924588230109975,50.10202665883347,8.252120461138388,46.7689254660326,7.723278113671662,43.66757551576588,7.302551450146176,40.87130321758056,6.964007295667781,38.38176334860159,6.688256112052184,36.17622928966761,6.460860763474959,34.22423290701435,6.271092394906113,32.49476439062137
20.4419943193305,16.73327382703856,14.12702060821059,43.35855391252282,11.80129599395476,57.60266939653901,10.48116902517948,57.47933174225005,9.528463141607753,54.41804234888275,8.791370305497329,51.07548254972038,8.210109258229146,47.91856360295533,7.747040953359845,45.04842406207728,7.374252026136324,42.47887129286484,7.070657230088612,40.19290828331019,6.820450730655354,38.16266592394179,6.611833268318712,36.35819753951505
20.99665833392584,16.79170233451453,15.03698949891032,44.5447739288358,12.62677926485782,61.05098711318343,11.21352695054126,61.69963006382187,10.18080161608133,58.84263744915462,9.376487671873655,55.54559828778343,8.739689733842676,52.37260410615739,8.231175632230567,49.45789825663002,7.821275310082597,46.83091116347553,7.487279015495086,44.48268764741785,7.212014138665226,42.38944287803393,6.982585008722688,40.52321645092051
21.49243106384234,16.8387087989797,15.95538614897875,45.47989022241825,13.49243942284698,64.31329167918305,11.99381759098708,65.86740380655914,10.88222566477742,63.3068371101806,10.00924738764836,60.1219472437324,9.314430441315181,56.98242228433914,8.757697039258415,54.06061804808376,8.30797212954686,51.40526266677643,7.941068863735151,49.01809587203979,7.638494315967113,46.88123722508828,7.386256187673285,44.96991498714875
21.9347973788489,16.88003729180426,16.8686462855175,46.14597431374287,14.39110938070811,67.30758224448596,12.81900717464561,69.89352299477339,11.63220348506755,67.72973692816656,10.69064436803864,64.73420761783731,9.936236587799099,61.68765114483096,9.329035986683353,58.80472517678766,8.837063874568091,56.15704209073274,8.434897206412595,53.75987888242073,8.102826290098706,51.60334502757479,7.825796496255077,49.66731483870625
22.33136554818262,16.92126160809955,17.76215522001925,46.5371449602702,15.31340796886861,69.95654883001563,13.68417359278208,73.68455858127419,12.42876862317416,72.02153417915147,11.42063823795174,69.30086569462857,10.60629074379362,66.41573618862397,9.947133387833327,63.62589730356679,9.410951783640407,61.02898148016241,8.971437593942261,58.65661867704677,8.607838133839472,56.50913996117289,8.304114898814706,54.57271804383566
