waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=5.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=6.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=6.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=7.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=7.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=8.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=8.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=9.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=9.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.03e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.03e-06) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.13e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.13e-06) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.23e-06) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.23e-06) Y
1.161683260742146,338.3303834566865,0.891622633580648,280.4086883898354,0.779795234868833,224.3561052360224,0.7407013298420375,186.1690458744328,0.7182762592581983,159.7602357202164,0.7012650162004042,140.4921805916316,0.6871788372662644,125.7491135104258,0.6752194839363882,114.0396963332146,0.6649724959524529,104.4691279813639,0.6561422155123897,96.47063193501209,0.6484929606377723,89.66720734575996,0.6418321304929702,83.79737277368417
1.18445234781345,334.3848452940958,0.9168436012555117,277.8847101768892,0.8014786197649211,222.5893803333591,0.7605625223726008,184.7769221175808,0.7372164525592967,158.601876245948,0.7195992190579126,139.4976734506674,0.7050568370441017,124.8768402120968,0.69273330554172,113.2623959514125,0.6821871115314116,103.7678476159549,0.673106695032257,95.8316246177278,0.6652456852427046,89.08017221110266,0.658403768634847,83.25438644702969
1.207661348598952,330.4093600807049,0.9426737602679077,275.3131666785943,0.8238401885061031,220.7879441455116,0.7810122495650654,183.3582515105329,0.7566927890682428,157.4216774422455,0.7384365225306567,138.4844675655149,0.7234142993844226,123.988153466867,0.7107084160541717,112.4704361779824,0.6998484666928715,103.0533041581679,0.690505967238893,95.18049597692907,0.6824232158084438,88.48196900008269,0.675391749191929,82.70104125814629
1.23133876145387,326.4046185496131,0.9691147192777188,272.694141101177,0.8469058872097761,218.9513544864871,0.802074904315786,181.9127148228633,0.7767266533431124,156.2193993228521,0.7577962643640546,137.4523692379226,0.742269123270043,123.0828898395079,0.7291616385251063,111.6636751353388,0.717972543600642,102.3253720032911,0.7083553368854882,94.51713319798232,0.7000402992699708,87.87249525214639,0.6928103519714391,82.13724331971163
1.255515036489354,322.3712826245103,0.996167807698597,270.0277962678953,0.870702329581058,217.0791771460963,0.8237761556934722,180.4399925152615,0.7973405926147218,154.9948021722535,0.7776988129515539,136.4011855757737,0.7616401386989824,122.1608869556397,0.7481106524012013,110.8419721136779,0.7365761232837509,101.5839267493219,0.7266708619766199,93.84142466815712,0.7181123988087601,87.25164968977471,0.7106745424448571,81.56289989950048
1.280222743954718,318.3099841948562,1.023834314882084,267.3143760052209,0.8952567251787811,215.1709882994969,0.8461430117870283,178.9397651220639,0.8185583931697322,153.7476466958382,0.7981656374595711,135.3307246149806,0.7815471696935228,121.2219836166091,0.7675740507244379,110.0051876803441,0.7556768382629363,100.828845300609,0.7454694027650056,93.15326007454765,0.7366557399220085,86.61933231093585,0.7290000154171333,80.97791950773954
1.305496768094684,314.2213238369316,1.052115760630447,264.5542057052149,0.9205967930380654,213.2263772377883,0.8692038820507133,177.4117137060875,0.8404051616587743,152.4776941861421,0.8192193834080452,134.2407954472315,0.8020111024142472,120.2660199179184,0.7875714019952755,109.15318379206,0.7752932294499578,100.0600059740557,0.7647686746976695,92.4525305043625,0.7556873601759574,85.97544448375081,0.7478032421611543,80.38221198653812
1.331374529570895,310.1058694506833,1.08101419322997,261.747692027814,0.9467506607152573,211.2449494390974,0.8929886380970976,175.8555203991645,0.8629074114398454,151.1847067084577,0.840883954111116,133.1312083544383,0.8230539588266682,119.2928373714236,0.8081233171295854,108.2858239100483,0.7954448077213457,99.27728860785305,0.7845873056845953,91.73912854753195,0.7752251629911243,85.31988904331675,0.7671015213436789,79.77568860134289
1.35789623999015,305.964154781501,1.110532510498452,258.8953217278032,0.9737467495371679,209.2263299948405,0.917528671653646,174.2708690438989,0.8860931539985899,149.8684473098234,0.863184598393288,132.0017749509638,0.8446989764025562,118.3022790315927,0.829251521980145,107.4029731180977,0.8161521206085141,98.48057467271397,0.8049448981015904,91.01294840157693,0.7952879758439489,84.65257039062553,0.7869130341036616,79.15826213435079
1.385105192605558,301.7966777952063,1.140674798921721,255.9976596130613,1.001613647748515,207.1701673992002,0.9428569481399377,172.657445954482,0.909991995394793,148.5286802562974,0.8861480050003842,130.8523083350024,0.8669706943726965,117.2941896262182,0.8509789359364142,106.5044982436577,0.8374368245900813,97.669747385587,0.8258620959817333,90.2738859786805,0.8158956133099068,83.97339459350503,0.8072569036823305,78.52984697980766
1.413048093859804,297.6038988735862,1.171446685854605,253.0553456621639,1.030379974367199,205.0761377010637,0.9690080540452829,171.0149408169305,0.9346352375630667,147.1651713044836,0.9098024041187969,129.6826232508463,0.8898950470814642,116.2684156921054,0.8733297571617208,105.5902679820935,0.8593217635200057,96.84469182584273,0.847360657896532,89.52183901490247,0.8370689454180497,83.28226948950528,0.8281532600471225,77.89035924110848
1.441775441131886,293.3862387968272,1.202855700000382,250.0690913495548,1.060074237870865,202.9439490065624,0.996018236001346,169.3430477517369,0.9600559841395331,145.7776880145442,0.9341776763975749,128.4925362642277,0.9134994650249003,115.2248057164311,0.8963295550744407,104.6601530242987,0.8818310537766246,96.00529505394604,0.8694635360792557,88.75670718148112,0.8588299718364716,82.57910479064637,0.8496233099989848,77.23971682960725
1.471341952841448,289.1440764781674,1.234911635954103,247.039675244261,1.090724695325679,200.7733463068562,1.023925429167517,167.6414665646384,0.9862892502886155,144.3660001134365,0.959305469831125,127.281865953484,0.9378129841808245,114.163210284678,0.9200053707284556,103.7140261879487,0.9049901767728911,95.15144623266558,0.8921949623987955,87.97839219817631,0.8812019024627266,81.86381218994437,0.8716894133049723,76.57783956503783
1.501807057970758,284.8777464151018,1.267626919472378,243.9679379627187,1.122359219182226,198.564116590009,1.052769272302449,165.909904213834,1.013372075758215,142.9298799188807,0.9852193248004654,126.0504331199894,0.9628663642592906,113.0834822363381,0.9443858257971093,102.7517625527974,0.9288260795266364,94.28303675091632,0.9155805418530552,87.186797948627,0.9042092450530783,81.13630546963286,0.8943751654560227,75.90464927744164
1.533235453097953,280.5875358205693,1.301016971269899,240.8547765671169,1.155005180630733,196.3160941779442,1.082591106717141,164.1480765243908,1.041343640090837,141.4691028366282,1.011954807480987,124.7980610221479,0.9886922165108885,111.9854768299197,0.9695012409123995,101.7732396005719,0.9533672840510614,93.39996035040365,0.939647354316267,86.38183059772355,0.92787790058982,80.3965006110087,0.9177054877135622,75.22006991049743
1.565697736211808,276.2736813968437,1.33510056848336,237.7011385073806,1.188689360027733,194.0291662100971,1.113433956238712,162.3557101825195,1.070245378556962,139.983447945988,1.039549651696606,123.5245756382842,1.015325141724279,110.8690519192504,0.9953837641550375,100.7783373602241,0.9786440063888099,92.50211325533051,0.964424065344357,85.56339871104205,0.9522352671569289,79.64431590584886,0.9417067251786155,74.52402762615374
1.599271127915361,271.9363657144786,1.369900204422937,234.5080152074292,1.223437896354355,191.7032781751928,1.145342485418146,160.5325450435827,1.100121096951356,138.4726986912982,1.068043909124032,122.2298059650408,1.042801879017073,109.7340681436225,1.022067510528161,99.76693855955926,1.00468828617658,91.58939430555883,0.9899410469161922,84.73141337644884,0.9773103531709429,78.87967206937279,0.9664067536935084,73.81645091047433
1.634040292141514,267.5757131587648,1.405442448786637,231.2764353948398,1.259276288799768,189.3384393726483,1.178362933562566,158.6783367877388,1.131017082903306,136.9366437000984,1.097480107515556,120.9135843594272,1.071161465968042,108.5803891350385,1.049588713273808,98.73892878460221,1.031534127689079,90.66170509378567,1.016230509065104,83.88578832807286,1.003133900895891,78.1024923547745,0.9918350964692424,73.09727068063177
1.670098270217624,263.1917854070102,1.441758312087838,228.0074582678416,1.296229464234119,186.9347281666702,1.212543022849445,156.792859955569,1.1629822108038,135.3750777521666,1.127903416301199,119.5757469345156,1.100445410544131,107.40788174669,1.077985887901057,97.69419664849282,1.059217653368232,89.71895010752286,1.043326643433057,83.02644007296749,1.02973852125766,77.31270266941225,1.018023051420974,72.36642039301692
1.707547544048043,258.7845764017937,1.478883619596249,224.7021665852799,1.334321924406923,184.4922968806323,1.247931839883377,154.8759113923263,1.196068036862139,133.787802927256,1.159361818537693,118.2161340209878,1.130697875131032,106.2164163078975,1.107300009780853,96.63263397225934,1.08777727089171,88.76103687696157,1.07126577985688,82.15328802094503,1.057158841063301,76.51023169283843,1.045003830289378,71.6238361524896
1.746501246352872,254.3540067885634,1.516859401587548,221.3616597544085,1.37357798607486,182.0113761683433,1.284579691688284,152.9273141230096,1.230328880200072,132.1746299632268,1.191906287678324,116.8345907093526,1.161965872766526,105.0058669120818,1.137574706115278,95.55413598051554,1.117253854868388,87.78787613018842,1.100086557168825,81.26625461828861,1.0854316638224,75.6950109969839,1.072812710725928,70.86945682287039
1.787084538326218,249.899917791008,1.555732308123372,217.9870469788707,1.4140221258769,179.4922786938038,1.322537939386027,150.9469216706376,1.265821885320901,130.5353798601404,1.225590967031071,115.4309674907131,1.194299475384239,103.7761117459971,1.168856462996392,94.45860151601514,1.147690944259439,86.79938195771392,1.129830109457537,80.36526548633526,1.114596145458207,74.86697516898444,1.101487202623884,70.1032241388869
1.829436177772577,245.4220645050736,1.59555505794351,214.5794405157086,1.455679439659185,176.9354019533071,1.361858815774198,148.9346228162974,1.302607060826796,128.8698857695171,1.260473349043617,114.0051210175092,1.227752033481597,102.5270334704665,1.201194848116125,93.34593327810195,1.179134956602479,85.79547198890366,1.16054026908402,79.45024956630111,1.144693986281442,74.02606193737509,1.131067230081325,69.32508281993603
1.873710303755051,240.9201086031053,1.636386932362707,211.1399490764318,1.498576223218572,174.3412300841451,1.4025952367191,146.8903467812454,1.34074728900373,127.1779952110068,1.29661445069967,112.5569150096858,1.262380406106724,101.2585196653062,1.234642749454921,92.21603809148147,1.211635420048791,84.77606758371556,1.192263787771241,78.52113927221387,1.175769640673816,73.17221230268834,1.16159533048419,68.53498068623101
1.920078467044164,236.3936104541979,1.678294326354906,207.6696713936855,1.542740678286864,171.7103345230785,1.44480062069903,144.8140687882546,1.380308300993051,125.4595726606709,1.33407898034214,111.0862213362405,1.29824519939058,99.97046335404704,1.269256629939479,91.06882721344989,1.245245224093462,83.74109404415999,1.22505057707415,77.57787065444676,1.20787054598348,72.30537067390019,1.193116872290723,67.73286877817276
1.96873193917758,231.8420206866078,1.721351370316164,204.1696899624938,1.588203744302969,169.0433734048189,1.488528735851839,142.7058159315705,1.421358612907477,123.7145025552954,1.372935490183928,109.5929213069832,1.335411011008102,98.6627636275429,1.30509679759059,89.90421668983224,1.280020889662789,82.69048085119204,1.258953969473059,76.6203835771621,1.241047372159452,71.42548501270238,1.225680293175839,66.91870148014731
2.019884336695518,227.2646712443647,1.765640637368939,200.6410649538699,1.63500005346255,166.3410896250234,1.533833599270265,140.5656732527696,1.463969419658784,121.9426927548107,1.413256507686083,108.0769072144666,1.3739466769149,97.33532638963131,1.342227690048463,88.72212777246274,1.31602285889562,81.62416193435301,1.294031001197284,75.64862191400606,1.275354293632194,70.53250698826274,1.25933736024452,66.09243665042406
2.073774601041749,222.6607660246792,1.811253952553705,197.0848282891826,1.683169004062391,163.6043075319964,1.580769458690101,138.3937898846357,1.508214445715226,120.1440784990022,1.455118637977264,106.5380841711242,1.413925515461905,95.98806525271293,1.380718171528295,87.52248741417276,1.353315804481391,80.54207598348334,1.330342717651552,74.66253376770165,1.310849284862992,69.62639214602008,1.294143454032502,65.25403575944388
2.130670378612959,218.029371227438,1.858293321898181,193.5019778564212,1.732755945617828,160.8339282541936,1.629390891644368,136.1903850887406,1.554169755792832,118.3186268841376,1.498602628717404,104.9763722912974,1.455425562544195,94.62090261644215,1.420641839185545,86.30522886100781,1.391968957757275,79.44416681430501,1.367954501951177,73.66207172083577,1.347594440810002,68.70710009518569,1.330157877960832,64.40346403958041
2.190871849341054,213.369405605458,1.906872001208707,189.8934718446606,1.78381346891213,158.0309237141073,1.679753061024876,133.9557539773164,1.601913533892765,116.4663418687105,1.543793388506891,103.3917092714137,1.498529789826182,93.23377096858572,1.462077334522136,85.07029236585271,1.432056453873168,78.33038380270777,1.406936426532529,72.64719312719475,1.385656323260563,67.77459472105031,1.367444194772325,63.54069065047675
2.254716055768889,208.6796308771208,1.95711572653781,186.2602231709053,1.836402795223016,155.1963294204946,1.731912168171445,131.6902726795458,1.651525846354211,114.5872697940798,1.590779950436993,101.7840534232637,1.543326296384169,91.82661445333856,1.505108653815624,83.81762605283927,1.473657691154298,77.20068240625992,1.447363627042232,71.61786045556038,1.42510633351539,66.82884442999728,1.40607059121854,62.66568886536003
2.322581787491981,203.958642655015,2.00916413068702,182.6030939743589,1.890595261528158,152.3312361677253,1.785926144516155,129.3944026903451,1.703088413796553,112.6815053744923,1.639655374097441,100.1533872139976,1.589908462468667,90.39939075867136,1.549825449596757,82.54718696786584,1.516857700273559,76.05502479588996,1.489316696662712,70.57404170102873,1.466021111227937,65.86982243737988,1.446110271841969,61.77843628538398
2.394895077612024,199.2048623592125,2.063172372838319,178.9228901573551,1.946473902456425,149.4367808012635,1.841855620024649,127.0686941299651,1.756684427853536,110.7491980714492,1.690516582836958,98.49972136070474,1.638375052761057,88.952073380101,1.596323312968821,81.25894235719628,1.561747516940668,74.89338062593058,1.532882097636387,69.51571088276398,1.508482958237616,64.8975071112249,1.487641882054099,60.87891509112723
2.472135367827291,194.4165307263201,2.119313011494702,175.2203559600973,2.0041351349491,146.5141362306515,1.89976520106331,124.7137876488721,1.812398461015744,108.790558720089,1.743464138927202,96.82309951558646,1.688830255861985,87.48465432284146,1.64470402414939,79.95287122325649,1.608424549491235,73.71572797681684,1.578152584934904,68.44284865174119,1.552580284913236,63.91188238818668,1.530749959777371,59.96711234297145
2.554842396078536,189.5917037004612,2.177778154361288,171.4961685685051,2.063690557764633,143.5645008853653,1.959725082133746,122.3304147369897,1.870316530854006,106.8058662218849,1.798601968151559,95.12360355792725,1.74138364734798,85.99714730648968,1.695075756214276,78.62896621406213,1.656992930020061,72.5220545116759,1.625227634716898,67.35544303756515,1.598408074757929,62.9129382824043,1.575525413614604,59.04302034531284
2.643623854083022,184.7282517050843,2.238781922606269,167.7509327714929,2.12526888479328,140.5890878149051,2.021813005851824,119.9193962406688,1.930526392109696,104.7954740616481,1.856037057790082,93.40135947945484,1.796150066306476,84.48959153471807,1.747553214970866,77.28723590960014,1.707563834617984,71.31235889571134,1.674213867378691,66.25349036992573,1.646068360730107,61.90067151301732,1.622066023737017,58.10663709352821
2.739163850042973,179.8238635502307,2.302563271074241,163.9851757067337,2.189018038328128,137.589113633661,2.086116574726735,117.4816389539011,1.993118139920901,102.7598163524408,1.915879168323004,91.65654380875449,1.853249400743459,82.96205608494151,1.802257696718389,75.92770757403154,1.760255755017503,70.08665253538277,1.725225451620711,65.13699641765589,1.695670703824101,60.87508628216852,1.670476959335193,57.15796682745217
2.842232192246532,174.876056533228,2.369389210417781,160.1993417634268,2.255107435675584,134.565787505265,2.152735908141422,115.0181302294633,2.058185212876111,100.699413065978,1.97824061929004,89.88939046739702,1.912806286747391,81.41464495727013,1.859317046158159,74.55043044544237,1.815194700870548,68.84496170239663,1.77838447210041,64.00597779658096,1.747332660874075,59.83619524240763,1.720871303449632,56.19702072092667
2.953694479534948,169.8821946449347,2.439558481654332,156.3937877480386,2.323730509540089,131.5203003526213,2.221786629984255,112.529930646004,2.125825883774209,98.6148740760672,2.043236232768053,88.10019788600944,1.974949740931778,79.84750279566208,1.918865499997169,73.15547963318441,1.872514309556099,67.58733011457412,1.83382123912752,62.86046370607631,1.801180224300555,58.78402070048196,1.773370572199585,55.22381774384409
3.074522941327354,164.8395171990369,2.513405738167777,152.568778465961,2.395107509299754,128.4538144712147,2.293403168027063,110.0181648622892,2.196145317516764,96.50690163658658,2.110983542058486,86.28933613530042,2.039812766447022,78.2608212545171,1.981043409267966,71.74296068419999,1.932355839756769,66.31382205043049,1.89167451489945,61.70049806292501,1.857348211729196,57.71859611337692,1.82810521082089,54.23838574102577
3.205807908890299,159.7451806542324,2.591306294392237,148.724482930353,2.469488636468778,125.3674537173237,2.367742346389435,107.4840108829559,2.269258259000029,94.37629094051226,2.181603395512906,84.45725375038762,2.107532000226205,76.65484592902885,2.045996846762199,70.31301486116963,1.994868027379512,65.02452607487433,1.952091627708448,60.52614210871609,1.915980578386353,56.63996794175801,1.885215043566647,53.24076278116399
3.34876971571969,154.5963168867023,2.67368150395567,144.8609714811851,2.547157573216199,122.2622944421257,2.444987257692804,104.928688044557,2.345292390083083,92.22392846732019,2.255221102075918,82.60448385492533,2.178247502617968,75.02988369680574,2.113877127036423,68.86582514355328,2.060206789528117,63.71955944723231,2.015228444549367,59.33747757216176,1.977230620527518,55.54819793492339,1.944849648662637,52.23099883859176
