waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=1.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=2.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=3.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=3.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=4.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "ids") / VAR("Wn"))) (Ln=5.3e-07) Y
1.268143638700315,649.7578055698984,1.369367064528187,522.0584827325615,1.410022420964644,439.1201550024572,1.435708850185764,378.6819386821463,1.455772138524555,332.6312997915889,1.472521514257359,296.4374470744556,1.486766651787794,267.2806472539242,1.499020755372294,243.307092602138,1.509618010708049,223.2591071677143,1.518844594191747,206.2509291041233,1.526932073097178,191.6429431308981
1.293550048247523,642.0563763872921,1.40064865507383,515.4260891089565,1.444171837658005,433.406847665764,1.471158332305562,373.6854020889909,1.491849017179626,328.19474159921,1.508932769087404,292.4497402209265,1.523431078184908,263.6551772277261,1.535854778777563,239.9849341711885,1.5465868573442,220.1931936353987,1.555925666717998,203.4044188972798,1.564109242523026,188.9864451089219
1.319502820688047,634.2640897588564,1.432731682650798,508.7001118881314,1.479374662310603,427.6051064826644,1.507842686103873,368.6089554477739,1.529248496175717,323.6892892094484,1.546774398594442,288.395513264202,1.561542319665106,259.9719017978088,1.574161394762835,236.6101329818621,1.585046098915162,217.0789961602866,1.594510060217216,200.5133403659375,1.602799515476257,186.2885775446892
1.346022895668484,626.3833722866982,1.465603753590825,501.8881858181471,1.515618336610022,421.7206143303562,1.545764568144958,363.4564039178612,1.568055614740915,319.1096684993685,1.586070678253314,284.2775611307961,1.60115453393808,256.2309919604203,1.613999576870435,233.1828288677141,1.625058196737891,213.9166391853707,1.634662830387862,197.5778098761384,1.643069931518201,183.549452084876
1.373129236216742,618.4180017729198,1.499341481847404,494.9802562929013,1.552977988074606,415.7451161980852,1.584998986488739,358.2217645273505,1.608279950336492,314.4596719693923,1.626868017933601,280.096240456856,1.642321595995233,252.4327163453731,1.655428648449338,229.7032429996351,1.666686492598918,210.7063166275724,1.67645034723802,194.5980043976086,1.684989198111598,180.7692341678994
1.400847961938956,610.3704093548987,1.533932157735001,487.9855751372984,1.591435811421908,409.6857897090841,1.625540488947602,352.9100238632287,1.649956166178024,309.7399910057889,1.669211452195964,275.8520406676485,1.6850966322835,248.5774521681473,1.698507814578355,226.1716873986479,1.709994765051075,207.4483001452944,1.719939885210818,191.5741687454669,1.728627316281035,177.9481494288763
1.429223622521684,602.2385668631355,1.569399747504846,480.9066047084943,1.631009097312195,403.5444982706885,1.66741128583483,347.5224466768897,1.693117045059274,304.9514945734268,1.713144256063661,271.5455970880865,1.729531523826338,244.6656972559838,1.743295631320871,222.5885756099743,1.755046703944313,204.1429485515277,1.765199120511631,188.5066239101413,1.774055107409074,175.0864911220136
1.458275947603293,594.0284613415553,1.605772038374334,473.7459333217876,1.671717104188927,397.3233127738471,1.710632985465613,342.0605135351752,1.737793463786727,300.0952416485043,1.758707608521993,267.1777045447006,1.775676400430026,240.6980830149591,1.789849425245325,218.9544344961916,1.801905308174383,200.7907183865122,1.812295534355536,185.3957765229052,1.821343635108085,172.1846286271328
1.488039515077373,585.7425977051457,1.64308101132741,466.5062600050337,1.713581765284317,391.0245044486653,1.755227138954458,336.5259255827024,1.784014509150013,295.1724927513997,1.805940340389939,262.7493311022772,1.823579156971507,236.6753881229593,1.838224685152621,215.26991704144,1.850632219723528,197.3921756139152,1.861295727670477,182.242129467349,1.870548995201786,169.2438738496246
1.518551940856822,577.383474874501,1.681363194192874,459.1903790585144,1.756628431728907,384.6505353011762,1.801215930781348,330.9206067196371,1.831807764960572,290.1847200469743,1.854878808442592,258.2616314878659,1.87328503213502,232.5985526393183,1.888474458706694,211.5358159766523,1.901287017597024,193.9480083379274,1.912264662353313,179.0462935945997,1.921780748838245,166.2624043949457
1.549854011410197,568.9535772254196,1.720659996016596,451.8011647337769,1.800886634468029,378.204046326181,1.848623008693504,325.2467028883071,1.881199794969262,285.1336154588017,1.905556940635559,253.7159596711956,1.924836298898067,228.4686921200316,1.940648798626258,207.7530779387298,1.953926508116965,190.4590403544471,1.965264856718711,175.8090004298737,1.975072887505071,163.2428617248121
1.581989830788085,560.4553670388055,1.761018025647969,444.3415563270696,1.846390848026026,371.6878437851435,1.897474438439485,319.5065782700462,1.932216838580356,280.021096257324,1.958006496862291,249.1138800038982,1.978272123241056,224.2871112250339,1.99479431524383,203.9228177679555,2.008604062656192,186.9262452483554,2.020320020071463,172.533203941446,2.030466487044525,160.1872573446763
1.615006985460126,551.8912779496443,1.802489399177799,436.8145439557899,1.893181240878743,365.104883918034,1.94779976136349,313.7028083251613,1.984885725446795,274.849307635996,2.012257584858591,244.457176281711,2.03362865135281,220.0553162112677,2.050953903006911,200.0463324345144,2.065369069104802,183.3507606341221,2.077592041948018,169.2136561198261,2.088085019824481,157.0930333323446
