waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=1.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=2.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=2.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=2.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=2.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=2.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=2.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=3.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=3.3e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=3.7e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=3.7e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=4.1e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=4.1e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=4.5e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=4.5e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=4.9e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=4.9e-07) Y,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=5.3e-07) X,waveVsWave(?x (OP("/M0" "gm") / OP("/M0" "ids")) ?y (OP("/M0" "gm") / (6.283185 * OP("/M0" "cgg")))) (Ln=5.3e-07) Y
2.977489237973703,77956326183.85181,3.517264717616647,52150219599.27844,3.794252224075533,36944631673.65879,3.970714787133638,27442190935.83721,4.094333810150179,21154421866.95654,4.186090751452215,16793149167.08115,4.257010187143728,13649810140.31267,4.313514756713326,11311754998.15279,4.359619209151244,9526503689.03899,4.397968452218474,8132933853.57509,4.430378254032241,7024459145.808531
3.070909466535226,78131044430.17058,3.635767946464193,52116860455.64422,3.923782079872597,36841698347.90251,4.106499214599596,27322796863.14463,4.234139898496301,21037606434.42034,4.328690220198944,16685244321.76159,4.401655728773036,13552333308.26156,4.459718803908273,11224414940.64629,4.507046808192244,9448386090.684816,4.54638013446403,8062976109.346081,4.579597279145082,6961636185.469525
3.169624977732495,78294097491.13213,3.761122655995301,52063430315.91936,4.06066142094799,36719506279.74197,4.249826997073067,27186754337.20605,4.381566816163397,20906734857.39954,4.478936591541791,16565484227.37898,4.553949752116106,13444794455.66073,4.613560845042948,11128461534.09871,4.662096018664401,9362829068.461554,4.702394369976536,7986537361.45213,4.736398854872689,6893121773.564137
3.274067988888896,78444173079.64117,3.893888903799106,51988347096.56537,4.205485575843534,36576920140.95296,4.401307759947268,27033314473.67865,4.537231845669534,20761323892.64807,4.637452279894918,16433560914.48406,4.714518663847739,13327001158.81061,4.775670669506124,11023779263.77538,4.825399629130396,9269768883.236855,4.866646670238291,7903589069.422709,4.901420996572715,6818911461.004144
3.384713511896671,78579689021.27708,4.034676469762529,51889784533.48765,4.35890081563421,36412638123.30847,4.561601751542412,26861612485.64518,4.701802396063022,20600805140.27063,4.804909362998719,16289100627.91652,4.884038138164446,13198708078.94859,4.946727001678811,10910208705.30714,4.997639082879183,9169104479.030306,5.039820963001801,7814070389.419496,5.075349930764433,6738972429.123538
3.502078456589245,78698744968.85405,4.184149133193477,51765645746.3853,4.521607998676437,36225178629.08575,4.731423197275088,26670660717.47033,4.875999133801126,20424521136.45628,4.982032530854723,16131661466.96373,5.063235909125978,13059615428.19142,5.127460153442597,10787545454.29214,5.179547002748195,9060696685.672852,5.222651998980293,7717887545.218833,5.258922391677286,6653242969.173761
3.626730497643524,78799081450.97246,4.343028707935932,51613535817.16554,4.694366106738051,36012867663.6275,4.911543474890001,26459342851.56247,5.060598899900193,20231722700.37233,5.169601806274117,15960732246.55951,5.252894332313008,12909368592.19022,5.31865445167349,10655540142.63895,5.371909501853015,8944368440.403996,5.415927558841498,7614914154.684034,5.452927734762831,6561632858.600743
3.759290194726217,78878023973.69499,4.51209899024099,51430734123.15817,4.877995517732221,35773827760.48561,5.102793937760702,26226409958.30572,5.256437229433239,20021568045.4579,5.368454845151577,15775732960.66444,5.453852517244651,12747559191.26153,5.521150236104798,10513899747.65985,5.575568069865202,8819906176.622385,5.620490244599982,7504992615.677999,5.658209645871124,6464024703.998312
3.900436025687243,78932425162.35002,4.692209457727111,51214167613.33426,5.073380808318148,35505969582.44349,5.306068158845212,25970479292.66111,5.46441023417144,19793124343.54231,5.579488569070121,15576017370.37414,5.667007776548774,12573727978.02096,5.735845167677522,10362290498.36512,5.791420769457214,8687062613.324451,5.837238584743786,7387936730.673162,5.875667170295856,6360276388.052516
4.050909085018406,78958601006.19763,4.884278501112126,50960386721.19443,5.281472814948575,35206987726.76533,5.522323300767531,25690037019.68651,5.685475541357475,19545372638.48492,5.803659815007346,15360878401.59658,5.893316070316364,12387370100.95271,5.963694520361631,10200342793.25008,6.020422410906217,8545561272.955574,6.067127116357478,7263535831.731202,6.106254720394117,6250224831.058656
4.211517777865112,78952262542.50349,5.089295899499608,50665546246.59569,5.503289602616336,34874362725.75974,5.752580236010145,25383446375.70609,5.920651899736279,19277217242.72194,6.041984605301527,15129557217.96892,6.133791042976564,12187943407.29196,6.205710048983234,10027658662.40123,6.26358329311766,8395103155.71227,6.311165028526974,7131560754.286791,6.350980642283477,6133691353.943585
4.383142349177629,78908444351.82736,5.308324162612551,50325394325.65456,5.739915894924736,34505371773.07092,5.997921944080155,25048963136.36784,6.171016967019689,18987501008.7207,6.295535544753788,14881257027.86736,6.389501154580215,11974880609.4607,6.462956931041003,9843822428.932058,6.521966005694956,8235376100.230145,6.570412858600053,6991772095.160609,6.610903830325768,6010489005.395936
4.566739026341579,78821432087.78093,5.542498257539676,49935273548.52768,5.992500406204824,34097111309.35754,6.259489599346147,24684760651.88285,6.437702680854679,18675028133.61205,6.565436740923672,14615162877.57736,6.661564298838838,11747606286.59877,6.736548172172516,9648415341.65432,6.796679679518658,8066067456.397385,6.845976626815876,6843931270.79952,6.887127773098088,5880432284.888196
4.763343475944177,78684692393.22069,5.793023112097453,49490139366.27165,6.26225038653087,33646535236.46461,6.538475635154254,24288967092.59241,6.721887489680619,18338596403.08843,6.852855520178093,14330468854.37119,6.951139178667459,11505559818.65624,7.027635744993778,9441035047.666035,7.088870954834819,7886880773.266573,7.138998677685529,6687814955.282649,7.180791298640187,5743349746.948476
4.974073178321416,78490810010.52574,6.061168142094281,48984602104.87635,6.550422546135947,33150513135.55484,6.836112930412403,23859717871.20512,7.024784584790936,17977040966.69649,7.158990080430684,14026414238.54067,7.259412581107415,11248225426.78493,7.337397604417232,9221320826.941923,7.399710811135574,7697557244.326321,7.450644373427354,6523233507.799846,7.493055165128912,5599099996.069201
5.200128204511173,78231438714.54129,6.3482578884151,48413000079.757,6.858309372816416,32605913336.88231,7.153659121443646,23395226385.7388,7.347625138572718,17589291793.53191,7.48505209030592,13702330149.17922,7.587581566178418,10975170477.76836,7.667019598260446,8988985486.316088,7.730376281274644,7497902624.992392,7.782083664961556,6350053971.97421,7.82508352506606,5447591555.618955
5.442789737266677,77897274892.40155,6.655657678736269,47769512300.93365,7.187219705437783,32009715859.80408,7.492374907352608,22893876129.1777,7.691635429972933,17174446785.38236,7.832243127865322,13357698047.24015,7.936829472912858,10686093040.51783,8.017671184668496,8743854657.734409,8.082025968114845,7287820202.139405,8.134466464360584,6168228110.320904,8.178019191559819,5288806989.034854
5.703415510503008,77478065117.14001,6.984753060607002,47048319785.75117,7.538452296767622,31359159859.80603,7.853495111698522,22354336649.75373,8.058006647986261,16731861982.4204,8.201723771806696,12992220982.88867,8.308294572619516,10380879274.14848,8.390473799829985,8485913896.910665,8.455768217908888,7067350096.738801,8.50889068167467,5977825679.571106,8.552951576827551,5122831427.903075
5.983431152445239,76962661763.47154,7.336921608807893,46243824100.04288,7.913261017281427,30651928924.68954,8.238191216940036,21775704558.97863,8.447856138348932,16261259193.07647,8.594574145614983,12605907557.30701,8.703030195960475,10059670466.68741,8.786460722442147,8215363343.097757,8.852620812411882,6836714644.36227,8.906361800578555,5779072695.200258,8.950876187542066,4949885267.554796
6.284316213983962,76339143281.66151,7.713495622802404,45350929768.0799,8.312810358063773,29886374863.63396,8.647524142830395,21157668429.17841,8.862178940322574,15762849466.50259,9.01174481343206,12199167025.9669,9.121955269705481,9722938287.151934,9.20652739837206,7932678664.157786,9.273461164369484,6596368731.40729,9.327742994226675,5572393699.203787,9.37264469193809,4770360161.651182
6.607583459639603,75595017613.40997,8.115714246375347,44365392710.34246,8.738120039246574,29061775897.99399,9.082386250998072,20500692569.74885,9.301788704972374,15237467799.28266,9.453997190808634,11772911575.81156,9.565794476225999,9371564888.502333,9.65137147492316,7638675436.475072,9.718966293271704,6347052656.339755,9.773695079620166,5358455942.156331,9.81890487408865,4584856505.77564
6.954749818743151,74717527470.20367,8.544663724206783,43284228700.20688,9.189997888991707,28178617637.06968,9.543431993763855,19806208830.01095,9.767247561346331,14686709986.01164,9.921833130889196,11328658312.13346,10.03500776012772,9006921713.221836,10.12142231471389,7334571845.303533,10.18954238531193,6089843212.656436,10.24460614050461,5138211817.797939,10.29003032595151,4394219261.399987
7.327297277694061,73694073372.19641,9.001204938864809,42106162582.09817,9.668960807573761,27238874117.43525,10.03099736391362,19076797261.61728,10.25878527821827,14113056258.2249,10.41541415098198,10868618654.60614,10.52970972459489,8630937026.13949,10.61676058609945,7022041495.144603,10.68524457424071,5826196137.910098,10.74051148558776,4912933749.940444,10.78604056740599,4199567154.951662
7.726621997164805,72512762430.15485,9.485888139526656,40832079296.79413,10.17514465758958,26246250905.62136,10.54500942283641,18316325374.83232,10.77620923120144,13519958115.12608,10.934471947447,10395756530.47174,11.04958065444116,8246137227.641557,11.1370297281321,6703244109.44774,11.20568878485983,5557969773.039465,11.26100581634985,4684232969.897262,11.30651333675197,4002308000.912515
8.153970138660934,71163075192.32774,9.998855977374005,39465410856.76461,10.7082054015254,25206332906.72363,11.08488875150474,17530002063.63903,11.31880828505433,12911854732.5295,11.4782134607245,9913789122.859594,11.59377252271718,7855641003.505639,11.6813427102326,6380817064.3981,11.74995910359095,5287415797.171659,11.80514607367386,4454052374.279607,11.85049366642115,3804129602.455485
8.6103593823773,69636616468.77849,10.53973768382282,38012360394.28419,11.26721578578876,24126557862.83766,11.64944970674995,16724287520.33906,11.88525575287295,12294074649.89295,12.04522580480001,9427095814.776516,12.16081538662086,7463078978.87413,12.24818955083692,6057805535.192436,12.31651617967951,5017118634.97789,12.37138568358993,4224603399.612085,12.41640202071881,3606954249.04255
9.096486029481872,67927876419.91414,11.10753950312818,36481830530.58475,11.85056432262275,23015917816.06323,12.23680582426416,15906588611.09212,12.473519034245,11672570040.7377,12.63338879549288,8940494587.129669,12.74853198070215,7072406468.546341,12.83535344650181,5737504872.452665,12.90311436061939,4749861724.61417,12.95744253513396,3998272207.002792,13.00195484094967,3412839023.327953
9.612619027518678,66034875519.54509,11.70053926926469,34884901846.33008,12.4558661143001,21884286590.96763,12.84429042358859,15084668820.78541,13.08078618211793,11053431121.07747,13.23980541044749,8458845282.74031,13.3539708770865,6687576870.390386,13.43984589653332,5423188614.272876,13.50673917275441,4488397885.874836,13.56028700408725,3777403420.232236,13.60410246077693,3223807728.901683
10.15848433627295,63959508215.89083,12.31619610739868,33233724354.90364,13.07989790693896,20741302725.78169,13.46840511453177,14265728571.63719,13.70342216456883,10442148766.85643,13.8607629453738,7986454729.460576,13.97337095496182,6312055204.144856,14.05787353703444,5117704861.62563,14.12357417246841,4235110590.677326,14.17608677016006,3564021419.819736,14.21900026855219,3041601897.653986
10.73314579751601,61707355770.87578,12.95108925994619,31539782486.53074,13.71857216944539,19594835578.53039,14.10481096678817,13455188544.70093,14.33696945172621,9842651692.853695,14.49173937180853,7526303374.296123,14.60217139772846,5948186261.5837,14.68485100288212,4822951485.561357,14.74901750868334,3991571078.447179,14.80022815222402,3359451069.516225,14.84202617698316,2867355400.672136
11.33489199608852,59286751479.95727,13.60090237671204,29811720788.31874,14.36696627930429,18449258824.70417,14.74837788766579,12655358507.05406,14.97620807387305,9256258629.160875,15.12746975910288,7079201506.077615,15.23508315016292,5596500982.472041,15.31547430959972,4539297101.535356,15.37775648762896,3758048031.275981,15.42739307098849,3163896706.550808,15.46785876154179,2701229375.327559
11.96114221795899,56707019373.60229,14.26047044017078,28053289929.21492,15.01942221671915,17304046512.68882,15.39330643219691,11864393577.92412,15.61528865687618,8680854948.37307,15.76208580275863,6643116456.953969,15.86623073287597,5255154959.467056,15.9438672640889,4265102856.449362,16.00391611463593,3533095647.284621,16.0517088567212,2976083638.745559,16.09062815628539,2542097320.037633
12.60838797816488,53976144747.29938,14.92390485520051,26262393464.02996,15.66972864235128,16153488562.04732,16.03333202763191,11076149727.93183,16.24794718488895,8110769636.583427,16.3893367466566,6213048162.660639,16.48937865437325,4919800630.602201,16.56380846179828,3996596083.55574,16.62128775154044,3313430320.17976,16.66697809423068,2793139585.124556,16.70414677439606,2387432269.656053
13.27218885190132,51098680891.40499,15.58480718090997,24432387421.57083,16.31139015083266,14988340066.04535,16.66201383103073,10281556427.04644,16.86780362685678,7537842989.572718,17.00289178808557,5781854880.392925,17.0982356355487,4584231378.585843,17.16903812622004,3728378525.072162,17.22363707407192,3094337577.518349,17.26698733972805,2610924905.555157,17.30221855472442,2233578135.487844
13.94724139698086,48075264043.86015,16.23657291905074,22556266507.12252,16.93797762415028,13799656010.90535,17.2730990795693,9471685850.903883,17.46872999494249,6953853599.901184,17.5967124629545,5342187530.209228,17.68682843993158,4241946154.75958,17.75363241399596,3454710720.550315,17.80507871575444,2870740971.808631,17.84588192655427,2424933381.62648,17.87901382686179,2076517439.083382
14.62753709687844,44905210125.67296,16.87277411843715,20632964676.28958,17.54353964738288,12583886113.33548,17.86093980289275,8641789534.062994,18.04526948102809,6353758708.371286,18.16546953181657,4889134658.384835,18.24991806495401,3888339612.462634,18.31241890019392,3171350123.158193,18.36049110216225,2638763509.73892,18.3985802176644,2231632995.818765,18.42948304883916,1913033767.357111
15.30661685045384,41592705479.58444,17.48759319678472,18673313077.03384,18.12304004040525,11347135476.49627,18.42092319334187,7794675482.654186,18.59306049369627,5738485289.962595,18.70496389886639,4422574888.269392,18.78341768363343,3522711497.768155,18.84139226236602,2877285125.162538,18.88593038025085,2397237264.994587,18.92118614001203,2029790508.406023,18.94976821042449,1741882249.264477
15.97791684639745,38155007469.75913,18.07626406481772,16702596250.39215,18.67276818026498,10106398676.7333,18.94986368131541,6941721363.232684,19.10921685275346,5115890340.327571,19.21249882209938,3948096981.638324,19.28475950985251,3149137916.142266,19.33807731104561,2575551104.651513,19.37899059317712,2148462089.012979,19.41134716783256,1821173848.40327,19.43755909225204,1564438452.871194
16.63518449121664,34628987352.79313,18.63546401886786,14758051247.7283,19.19066811705866,8886953882.887997,19.44629774344392,6100904968.186653,19.59260421587152,4499334199.861032,19.68714502369924,3475970338.654228,19.75315241609108,2775724713.208467,19.80178136884871,2272685602.827257,19.8390522408383,1897806136.120868,19.86850000675429,1610258557.195368,19.89233672452414,1384482913.828513
17.27292500252405,31072168734.71142,19.16359424113626,12882287189.52094,19.67652260320911,7717121890.546131,19.91062504372486,5292784096.86724,20.04395798878279,3904549976.138029,20.1298447027848,3018660671.414812,20.18967692830258,2412601051.15993,20.23368305964155,1977082240.538427,20.26736660599086,1652336491.96963,20.29395159804024,1403074477.431858,20.31545184934787,1207219081.196756
17.88682098722968,27556899590.08829,19.66089332225965,11115503229.88599,20.13194941028113,6622692157.712742,20.34505510931112,4536220062.390697,20.46580452034405,3346227257.867044,20.54331779221706,2588031305.637126,20.59718192464102,2069584487.11547,20.63672250094177,1697014355.853011,20.66694130976668,1419126011.313508,20.69076125044505,1205740115.463949,20.71000445199981,1037993105.246678
18.46389881715167,24149644828.89347,20.11831153692792,9485827606.085167,20.54892829449906,5621085451.662623,20.74198590217262,3844189356.501677,20.85075947143621,2834761914.162416,20.92031072782294,2192711802.565132,20.96849996530945,1753992970.946234,21.00379270112055,1438781114.954331,21.03071381319101,1203659838.078963,21.05190030318972,1023077127.677231,21.06899243319971,881077542.8378386
19.00966213937555,20932465554.82446,20.54677279944068,8018027519.156981,20.93963382290458,4726052315.96562,21.11410180032377,3226496088.451913,21.21177842600915,2377877195.409476,21.27394604066706,1839077852.795041,21.31686616347148,1471229963.176015,21.34820956473047,1207041246.306507,21.37206067336049,1010005136.215876,21.39079243479695,858671255.2003838,21.40587708275154,739659396.7392453
19.52719656954246,17962003803.1716,20.95344526766724,6721056703.725696,21.31198979560302,3941308471.925189,21.46961342899919,2685810124.50101,21.55722131444825,1977889456.745661,21.61267533321008,1529237796.492459,21.65079428244096,1223233562.962399,21.67853186994721,1003578259.237381,21.69957482389839,839802629.2481946,21.71605741292601,714031911.6241578,21.72929982685249,615128170.2600377
20.01861323125777,15272402499.77351,21.34321287673739,5592848279.314981,21.67121946385968,3263765914.280406,21.81385282625926,2219922151.83824,21.89247483747414,1633353654.40658,21.94191960633011,1262276794.402905,21.97572958037206,1009444104.100967,22.00022329241862,828070308.9523869,22.01873458298556,692890827.2281308,22.03318557473559,589106464.0125279,22.04476109995079,507505405.3934746
20.48706460291744,12878741802.35131,21.72075154534305,4624200402.210841,22.02200405997915,2686129551.03351,22.15147471560093,1823604386.816131,22.22217838993961,1340468166.834294,22.26631084408684,1035357046.313604,22.29630107632351,827689601.3017104,22.31791234813675,678818095.1935092,22.33416933795206,567914776.1654867,22.34680794247387,482796646.3559194,22.35689396770086,415888086.1396907
20.93623252245123,10779993210.51476,22.09002020093098,3801500843.109316,22.36803081192101,2198718950.106121,22.48603156800722,1489950495.117164,22.54981339242211,1094117045.114661,22.58928968157959,844557762.711594,22.61592446495167,674879765.4310024,22.63499879432233,553329162.5957526,22.64926835761326,462825376.4130605,22.66030675590023,393390508.8298882,22.66907591643596,338826174.1773103
21.36979052848779,8963115931.812166,22.45389839439035,3108991720.791585,22.71171414586502,1790895072.739767,22.81973032316647,1211410186.411695,22.87747814900034,888673920.2872992,22.91289074282622,685525404.429018,22.93659403852534,547546135.3245658,22.95344993949542,448775324.2610306,22.96598015643443,375272586.2292437,22.97561703362011,318904505.2329088,22.98323203720213,274623211.1463313
21.79092576992156,7407199886.276337,22.81400648553284,2530428049.231775,23.05410861242339,1452046276.339248,23.15338247493327,980492479.2127258,23.20585659737602,718546593.9589174,23.23772214102903,553914811.1859864,23.25886895768348,442209725.1022187,23.27379145173234,362305251.49889,23.28480648502647,302875229.2057964,23.29322287399418,257319164.9578386,23.2998330509058,221544196.2146431
22.20198837112523,6087026040.173456,23.17070829470714,2050160858.681536,23.39499721529783,1172190214.758214,23.48652532059192,790186121.0517964,23.53435595396319,578501034.7775887,23.56311258983291,445651957.4769273,23.58202636715224,355600767.9829659,23.59526453746431,291232095.5942776,23.60496239072284,243383637.2808982,23.61231963422521,206721750.8726003,23.61805908980396,177941910.9236097
22.60430559683903,4975793417.770491,23.52326561856169,1653756397.309864,23.73311296430654,942285412.6103767,23.81766835864298,634170289.8337859,23.86136546796303,463822747.3478512,23.88737736279236,357065278.2965387,23.90433199257416,284769297.1121432,23.91609972915462,233128630.057152,23.92465230929047,194762748.3811425,23.93109174778092,165379658.4794986,23.93607884547431,142322331.4307229
22.99816363289037,4047008659.157782,23.87009518954802,1328281985.804016,24.06643876303101,754346234.2981532,24.14460847293542,506886035.0495439,24.18457929203136,370370880.742789,24.20814576281415,284930457.0911139,24.22337066084149,227123812.4978789,24.2338495718492,185861377.3019976,24.24140436525447,155222620.1172733,24.2470482708911,131767935.3324639,24.25138610494719,113369604.932541
23.3829303685874,3275663844.599706,24.20907320268985,1062375536.297602,24.39253095669643,601438120.1751634,24.4647597806847,403524757.3428865,24.50132966668451,294568917.4940447,24.52269647335714,226464135.4428478,24.53638321073355,180427470.6102708,24.54572672578869,147588631.350932,24.55240942250153,123217760.5775792,24.55736270878981,104569530.66078,24.56114022528425,89946937.54338828
23.75727422333127,2638874695.621716,24.53783829728942,846189230.1149838,24.70882162830331,477608651.4764856,24.77545509551918,319973507.0457773,24.80888828747429,233362645.7988079,24.82825916086002,179291292.6406943,24.84056845598889,142772322.6618131,24.84890632639648,116739753.188923,24.85482383924264,97430218.50267024,24.85917614761891,82661285.26703714,24.86246961816197,71084838.0063086
24.11942847692897,2116146718.392611,24.85405659261404,671269932.8023171,25.01286937561689,377790572.3767943,25.07419113751957,252742416.0355018,25.10470913605904,184164785.8510008,25.12225623560932,141401857.840795,25.13332447882658,112544497.5681807,25.14076711183666,91986658.79327765,25.14601058842656,76745830.67265263,25.14983845356059,65093853.11945932,25.15271307390145,55963931.45493492
24.46745569451361,1689407094.004572,25.15562746462002,530415334.4731749,25.3025435346667,297697864.1671655,25.35880477220283,198888708.8732108,25.38660115200209,144797233.0934218,25.40247374525419,111105340.9677829,25.41241858500161,88387610.94092984,25.41906087575503,72213673.02677654,25.42370845115638,60228948.17304799,25.42707734895749,51070201.75665555,25.42958880582343,43896443.59694033
24.79947858841106,1342902868.213556,25.44082263201414,417527485.1659767,25.57613966782418,233725674.5822773,25.62757995610313,155944479.1445279,25.65283129595402,113436323.871718,25.66716243023085,86987811.57365043,25.67608723862669,69167997.03090517,25.68201174955843,56488810.38704579,25.68613091290895,47098291.11906625,25.68909708260993,39925014.58618054,25.69129299453866,34308412.91020213
25.11385766911438,1063031703.020822,25.70836172042707,327474115.7052441,25.83243318215406,182858625.6027765,25.87929351741211,121851087.487691,25.90216672460115,88563244.96895701,25.91507798958341,67872930.47690152,25.92307522676967,53943193.34788938,25.92835469680157,44037712.79881756,25.93200423667945,36705008.43545979,25.93461623394239,31105948.75238375,25.93653742017237,26723483.47398798
25.40930890826546,838144847.9767407,25.9574341356407,255961641.4625985,26.07068303182911,142588660.411079,26.11321241897071,94900775.59504096,26.13386905217175,68920005.98142104,26.14547371832206,52787380.29114665,26.15262733339583,41933984.21548373,26.15732658017628,34220523.30855842,26.16055813174751,28513199.70511772,26.16285811322986,24156986.7600512,26.16453967820246,20748499.80339727
25.68496442158547,658343907.7186438,26.18768014181628,199420532.9331907,26.29059922457857,110842087.4605278,26.3290564659597,73685113.07980727,26.34765478040465,53470663.06717651,26.35805967270047,40930456.17907675,26.36444673125215,32499822.70115531,26.3686240489064,26511559.09656337,26.37148329664548,22082795.422649,26.37350806138542,18703802.89508199,26.3749803030721,16060843.39722162
25.94038527965463,515282117.7905902,26.39914436670242,154902475.4687995,26.49228726794669,85915005.605469,26.52693953117082,57049609.82437676,26.54363494919324,41367271.91378787,26.55294141403594,31647406.08113646,26.55863314887972,25117303.01025492,26.56234131363735,20481517.84187528,26.56486891447966,17054576.68696218,26.56665073866802,14440961.71594125,26.56793989980407,12397356.65962623
26.17553830898266,401975103.0460226,26.59221352902748,119988458.4143857,26.67618073153111,66416288.70649584,26.70730023960906,44053848.19420665,26.72224485001275,31920064.97940042,26.73054912794538,24406118.88899825,26.73561158927601,19361358.00314501,26.73889857741128,15781949.2198925,26.741130867827,13137109.79221493,26.74269817173944,11120758.11055613,26.74382705720255,9544690.667298626
26.39074897211663,312623470.0171208,26.76754787552497,92707024.30008145,26.84297056259415,51217447.3128043,26.87083044680696,33936599.60104365,26.88417200468258,24571430.82104453,26.89156525749484,18776821.46340297,26.89605970592741,14888904.23965399,26.89896921166456,12131760.38557074,26.90093875413874,10095400.38016101,26.90231663703817,8543531.720306007,26.90330512062979,7330932.073153893
26.58664104080215,242448548.9459846,26.92601327579104,71462055.90119368,26.99353722947522,39408815.80070131,27.01840728208864,26085488.57642815,27.03028804763648,18873347.96451528,27.03685622209372,14414502.96454502,27.04083937259543,11424702.27945018,27.04341119414617,9305560.657464016,27.04514720795327,7741101.479106504,27.04635788140072,6549313.08596457,27.0472233230842,5618385.025190894
26.76407161232119,187542190.0440409,27.06861856548028,54969560.32607011,27.12888950678166,30261586.86049153,27.15103230579398,20010825.00454076,27.16158794378214,14467970.52918046,27.16741159500563,11043820.31999227,27.17093578730074,8749228.384683598,27.17320613069586,7123673.840557343,27.17473484119149,5924129.019384638,27.17579798519094,5010675.066900405,27.17655557670301,4297397.758346413
26.92406766512146,144731237.7839351,27.19646076593217,42202908.62895256,27.25011190580194,23195235.02137791,27.26977957333797,15323245.74003377,27.27913824143344,11071080.87685918,27.28429239104102,8446253.928702429,27.28740573530967,6688366.622901579,27.28940747000191,5443657.488731366,27.29075240123896,4525547.668845228,27.29168546199695,3826671.035906388,27.29234851545685,3281130.407690222
27.06776818218338,111456975.195019,27.31067931103256,32345935.27260772,27.35832141856595,17749859.19449766,27.37575312014647,11714806.189805,27.38403480542,8458127.301522145,27.38858887369262,6449286.439484378,27.391335399987,5104734.250121999,27.3930982879192,4153172.120452581,27.3942805157692,3451593.270426778,27.39509895903931,2917744.494154281,27.39567915016012,2501163.448006038
27.19637408017429,85669434.4743531,27.41241936010189,24753231.04499815,27.45463333916011,13562953.7052059,27.47005352666291,8943155.870310755,27.47736964249599,6452563.234821436,27.48138746891897,4917377.953038181,27.48380729419444,3890454.639330785,27.48535820504208,3164045.142739757,27.48639658220143,2628700.018211977,27.48711411235859,2221496.600380998,27.48762168729236,1903847.95300533
